历史行情.指标排序沪深Ａ股 日期:2017-07-21,五 指标:MACD(12,26,9)   DMA(10,50,10)   BOLL(20)   BIAS(6,12,24)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  DIF	  DIFMA	  BOLL	  UB	  LB	  BIAS1	  BIAS2	  BIAS3	
002190	成飞集成	-1.07	25.95	2950464	76733232	-0.086	0.096	-0.364	0.410		26.814	28.290	25.338	-0.803	-3.322	-3.019	
002191	劲嘉股份	0.32	9.28	6644335	61954232	0.011	0.032	-0.042	0.119		9.347	9.572	9.122	-0.269	-0.696	-0.376	
002192	融捷股份					1.367	0.845	1.043			26.078	29.761	22.395	7.674	14.083	19.827	
002193	如意集团	0.59	15.42	1239722	19068006	0.095	0.087	0.018	0.353		15.107	16.025	14.189	1.570	0.325	2.263	
002194	武汉凡谷	-0.13	7.82	1897974	14791873	-0.301	-0.184	-0.234	-0.563		8.601	9.563	7.639	-1.573	-6.859	-9.813	
002195	二三四五	-0.32	6.28	32854360	207253584	-0.046	0.055	-0.203	0.118		6.771	7.430	6.111	-1.024	-4.704	-6.848	
002196	方正电机	-1.41	11.21	6927969	77366992	0.006	0.150	-0.287	0.444		11.739	12.835	10.643	-1.117	-4.677	-4.243	
002197	证通电子	-0.42	11.90	3227832	38659004	-0.123	0.026	-0.298	0.049		12.571	13.794	11.347	-0.957	-5.568	-5.116	
002198	嘉应制药	-0.46	12.98	1030700	13322848	-0.173	-0.108	-0.129	-0.360		13.439	13.970	12.909	-0.752	-2.375	-3.861	
002199	东晶电子	2.51	15.54	3540244	54792776	-0.159	-0.192	0.067	-0.472		14.889	16.037	13.741	7.954	6.250	3.692	
002200	云投生态	1.11	18.20	1176300	21257736	-0.263	-0.363	0.200	-0.876		17.796	18.824	16.768	2.970	1.224	2.300	
002201	九鼎新材	-0.23	8.51	2022477	17426802	-0.314	-0.209	-0.209	-0.568		9.267	10.265	8.269	-1.200	-6.088	-8.862	
002202	金风科技	0.68	14.79	7061799	104447960	-0.136	-0.056	-0.161	-0.140		15.219	15.983	14.454	0.203	-1.411	-2.878	
002203	海亮股份	-0.46	8.66	11161573	96837672	0.203	0.177	0.052	0.559		8.285	8.821	7.748	1.842	2.435	5.374	
002204	大连重工	0.75	4.05	7523992	30375668	-0.020	-0.013	-0.013	-0.011		4.068	4.196	3.940	1.419	0.041	-0.471	
002205	国统股份	-0.91	22.92	1758482	40509656	-1.426	-1.010	-0.832	-3.045		26.337	30.239	22.436	-3.189	-9.707	-14.117	
002206	海 利 得	0.73	6.86	7529958	52008688	-0.116	-0.064	-0.103	-0.189		7.196	7.736	6.656	-0.073	-2.233	-4.882	
002207	*ST准油	3.84	8.66	10671446	91813712	-0.092	-0.093	0.002	-0.203		8.571	8.930	8.213	2.203	0.795	0.815	
002208	合肥城建	-1.93	11.68	3231961	38232388	-0.251	-0.138	-0.227	-0.367		12.384	13.619	11.150	1.038	-3.050	-5.911	
002209	达 意 隆	-1.18	12.60	872130	11031165	-0.304	-0.202	-0.204	-0.420		13.295	14.612	11.979	0.679	-3.368	-6.842	
002210	飞马国际	4.69	10.50	5231041	54246660	0.009	0.019	-0.020	0.055		10.232	10.659	9.805	3.380	1.958	2.958	
002211	宏达新材	-2.19	9.83	17951604	178770960	0.302	0.280	0.045	0.954		9.288	10.642	7.934	2.307	1.192	7.378	
002212	南洋股份	0.08	13.06	747830	9768337	-0.117	-0.087	-0.060	-0.278		13.368	14.252	12.485	-1.496	-3.681	-2.117	
002213	特 尔 佳	0.44	20.70	234800	4864552	-0.427	-0.300	-0.254	-0.919		21.649	22.874	20.424	-0.704	-3.320	-5.211	
002214	大立科技	1.34	7.59	3432477	25939718	-0.219	-0.121	-0.196	-0.334		8.145	9.062	7.228	0.708	-4.096	-7.556	
002215	诺 普 信	3.79	8.21	31921620	265463536	-0.016	0.029	-0.090	0.166		8.262	8.847	7.678	2.904	-0.404	0.382	
002216	三全食品	1.67	8.50	3799938	32335478	-0.062	-0.030	-0.064	-0.130		8.608	8.926	8.289	1.050	-0.759	-1.263	
002217	合力泰	4.58	9.13	24731542	223686400	-0.118	-0.037	-0.161	-0.208		9.425	10.178	8.672	1.878	-0.788	-3.040	
002218	拓日新能	-0.94	4.23	7246400	30733716	-0.148	-0.087	-0.122	-0.275		4.642	5.205	4.080	-1.284	-5.369	-9.495	
002219	恒康医疗	-0.17	11.67	1349800	15791933	-0.096	-0.081	-0.030			11.917	12.140	11.693	-0.920	-1.609	-2.029	
002220	天宝股份	-0.25	8.07	1734887	13980815	-0.161	-0.094	-0.133	-0.268		8.460	9.168	7.753	0.083	-3.824	-4.868	
002221	东华能源	-1.57	11.32	13520743	154272848	0.090	0.057	0.067	0.213		10.938	11.548	10.328	3.081	2.490	4.384	
002222	福晶科技	0.50	14.05	5390653	76049640	-0.161	-0.075	-0.173	-0.103		14.498	15.289	13.708	-0.507	-3.226	-3.323	
002223	鱼跃医疗	-0.98	19.19	7456637	144438336	-0.885	-0.428	-0.914	-1.357		22.003	25.474	18.531	-2.324	-9.292	-13.079	
002224	三 力 士	1.47	10.33	6502179	67089944	-0.167	-0.042	-0.249	-0.056		10.942	11.912	9.972	0.113	-4.653	-5.399	
002225	濮耐股份	10.07	5.90	23891160	138025312	0.022	0.007	0.030	0.058		5.472	5.767	5.178	8.990	7.763	7.877	
002226	江南化工	1.32	6.91	10024002	70080904	-0.030	0.022	-0.103	0.069		7.088	7.522	6.654	0.558	-2.630	-2.367	
002227	奥 特 迅	-0.93	16.96	1029508	17559258	-0.324	-0.117	-0.414	-0.268		18.128	19.737	16.518	-0.935	-5.423	-6.945	
002228	合兴包装	-0.66	4.54	3804040	17314192	-0.016	0.002	-0.036	0.032		4.634	4.801	4.466	0.000	-1.518	-1.882	
002229	鸿博股份	0.10	9.78	4597413	45108320	-0.403	-0.268	-0.272	-0.773		10.777	12.133	9.421	-0.995	-5.848	-10.231	
002230	科大讯飞	-2.61	45.83	102652104	4780990976	2.599	2.415	0.367	6.999		41.229	47.090	35.369	7.671	9.210	15.099	
002231	奥维通信	-0.83	10.69	1951687	20945774	-0.071	-0.048	-0.046			10.834	11.161	10.507	-0.047	-1.255	-1.388	
002232	启明信息	-0.82	10.83	2290187	24955036	-0.482	-0.357	-0.249	-1.262		11.871	13.176	10.566	-1.635	-6.584	-9.344	
002233	塔牌集团	0.86	12.95	40357564	518084992	0.089	0.023	0.133	0.210		12.342	13.052	11.631	3.407	4.023	5.174	
002234	民和股份	3.47	17.31	21524988	370324032	1.100	0.833	0.533	2.630		14.558	17.697	11.419	5.839	11.870	21.257	
002235	安妮股份	1.64	11.80	6131961	72060080	-0.107	-0.052	-0.110	-0.164		12.055	12.799	11.311	0.668	-2.020	-2.051	
002236	大华股份	-1.31	24.03	26840518	653273280	0.858	0.909	-0.104	2.891		23.507	25.246	21.768	-1.644	-0.003	3.187	
002237	恒邦股份	-0.35	11.34	12211328	138677296	0.277	0.206	0.141	0.654		10.782	11.569	9.995	0.532	3.013	5.891	
002238	天威视讯	-1.13	10.51	1678736	17743568	-0.314	-0.158	-0.312	-0.516		11.540	12.750	10.330	-2.248	-7.394	-9.152	
002239	奥特佳	-1.21	4.08	5107520	20884266	-0.063	-0.024	-0.079	-0.055		4.320	4.633	4.008	-1.489	-4.580	-5.674	
002240	威华股份	5.03	13.56	28659024	383345632	0.342	0.322	0.040	0.979		12.502	13.841	11.162	6.968	5.252	9.920	
002241	歌尔股份	-2.26	19.00	43784296	844550848	0.047	0.019	0.056	0.073		18.698	19.771	17.626	2.361	2.680	1.196	
002242	九阳股份	-1.11	17.75	4209980	75484096	-0.280	-0.124	-0.312	-0.389		18.801	20.129	17.472	-1.352	-3.589	-5.675	
002243	通产丽星	-1.09	9.06	3244769	29569202	-0.075	0.002	-0.154	0.031		9.554	10.204	8.903	-1.664	-4.422	-4.669	
002244	滨江集团	-0.44	6.73	14027802	94344112	-0.062	-0.053	-0.019	-0.119		6.797	7.081	6.513	1.279	0.423	-1.296	
002245	澳洋顺昌	-2.95	8.56	20174766	171923776	-0.050	0.022	-0.143	0.048		8.995	9.526	8.464	-1.835	-4.615	-4.668	
002246	北化股份	0.35	17.02	46356688	809389184	0.595	0.345	0.499			15.340	17.101	13.579	3.006	8.442	12.806	
002247	帝龙文化	-0.58	12.08	2219829	26712798	-0.363	-0.312	-0.100	-0.877		12.759	13.665	11.853	-1.267	-2.887	-6.456	
002248	*ST东数					-0.203	-0.238	0.069			6.570	6.848	6.293	0.207	-1.202	-1.848	
002249	大洋电机	-0.77	6.43	6261402	40406120	-0.032	0.002	-0.067	0.058		6.594	6.879	6.308	-0.387	-2.600	-2.748	
002250	联化科技	-0.43	14.04	3057112	42738964	-0.022	0.067	-0.177	0.242		14.359	15.043	13.675	0.012	-2.359	-2.084	
002251	步 步 高	-0.49	12.13	3046091	36910312	-0.070	0.005	-0.150	0.108		12.477	13.099	11.856	-0.533	-2.785	-3.063	
002252	上海莱士																
002253	川大智胜	0.85	22.58	7164252	164950368	-0.339	-0.194	-0.290	-0.727		23.276	25.128	21.424	1.995	-1.138	-2.882	
002254	泰和新材	-0.70	12.78	7496736	95831176	-0.032	0.026	-0.115	0.042		13.069	13.567	12.572	-0.312	-1.919	-1.790	
002255	海陆重工		9.05	2239100	20263856	0.000	0.000	0.000									
002256	兆新股份					-0.167	-0.109	-0.115						-6.397	-9.733		
002258	利尔化学	-1.48	13.28	5836963	77958912	0.272	0.206	0.131	0.639		12.828	13.571	12.085	-0.013	2.069	4.177	
002259	升达林业	0.41	7.26	3908104	28112318	0.098	0.110	-0.023	0.494		7.195	8.001	6.389	-0.774	-2.909	1.859	
002260	德奥通航																
002261	拓维信息	-0.54	9.18	11758579	108499744	-0.659	-0.322	-0.674	-0.953		11.374	13.817	8.931	-6.263	-14.895	-20.600	
002262	恩华药业	-1.24	14.30	1958311	28131670	0.044	0.127	-0.165	0.369		14.750	15.473	14.027	-1.425	-1.555	-3.220	
002263	大 东 南																
002264	新 华 都					0.000	-0.001	0.003									
002265	西仪股份	-2.72	20.75	12485549	261574704	0.456	0.396	0.120	1.370		19.870	21.830	17.910	1.467	1.022	5.008	
002266	浙富控股	0.00	4.67	6594592	30812920	-0.065	-0.035	-0.059	-0.089		4.855	5.109	4.602	-0.285	-3.062	-3.975	
002267	陕天然气	2.00	8.67	5705507	49014656	-0.019	0.004	-0.046	0.044		8.627	8.891	8.363	2.261	0.990	0.173	
002268	卫 士 通	0.00	13.73	3549003	48922320	-0.921	-0.604	-0.634	-1.919		16.142	18.882	13.403	-3.717	-11.638	-15.881	
002269	美邦服饰	0.27	3.68	7068468	25981240	-0.042	-0.033	-0.018	-0.079		3.751	3.900	3.602	-0.045	-1.823	-2.084	
002270	华明装备	-0.40	9.85	1447695	14336474	-0.241	-0.147	-0.188	-0.441		10.502	11.324	9.679	-0.756	-4.739	-6.550	
002271	东方雨虹	-0.71	37.65	3874762	147026320	0.692	0.826	-0.269	2.494		37.125	38.367	35.882	1.142	1.119	2.217	
002272	川润股份	-0.15	6.49	4099557	26522324	-0.088	-0.040	-0.096	0.020		6.799	7.296	6.302	-1.142	-4.722	-4.477	
002273	水晶光电	-0.70	21.38	6978287	150077024	0.141	0.157	-0.032	0.419		21.198	22.234	20.161	1.167	-0.125	1.249	
002274	华昌化工	0.74	8.19	27983188	233365552	0.106	0.106	0.002	0.341		7.897	8.251	7.543	4.420	3.923	4.182	
002275	桂林三金	-0.48	16.74	657192	11005579	-0.189	-0.084	-0.211	-0.259		17.378	18.291	16.466	-0.228	-2.414	-3.793	
002276	万马股份	1.04	9.67	7490554	72484336	-0.208	-0.137	-0.141	-0.385		10.106	10.866	9.346	0.659	-2.904	-4.963	
002277	友阿股份	0.32	6.18	8356227	51742248	-0.059	-0.030	-0.060	-0.082		6.346	6.663	6.030	0.570	-1.592	-2.460	
002278	神开股份	-0.93	9.54	1716475	16479999	-0.283	-0.314	0.061	-0.932		9.846	10.327	9.365	-1.208	-1.717	-4.105	
002279	久其软件	-1.32	11.22	4346974	48840864	-0.367	-0.214	-0.305	-0.631		12.340	13.529	11.151	-2.717	-7.222	-9.701	
002280	联络互动	-0.57	8.65	33526350	294235616	-0.857	-0.709	-0.297			10.095	12.403	7.787	0.484	-8.255		
002281	光迅科技	-2.72	17.86	6502932	117109384	-0.879	-0.512	-0.734	-1.678		20.693	23.858	17.527	-4.398	-9.352	-14.474	
002282	博深工具	-0.33	18.23	15524323	287893312	-0.677	-0.484	-0.384	-1.891		19.848	22.408	17.289	-0.364	-4.559	-9.603	
002283	天润曲轴	2.70	6.46	14413836	92976576	-0.034	-0.015	-0.038	-0.006		6.473	6.723	6.223	0.806	-0.462	-0.398	
002284	亚太股份	0.30	10.09	5543350	56337716	-0.244	-0.096	-0.297	-0.228		10.916	12.112	9.720	-0.296	-5.620	-7.661	
002285	世联行	8.59	9.23	96329384	872144320	0.161	0.041	0.238	0.174		7.924	8.695	7.154	13.904	16.835	16.823	
002286	保龄宝	-0.76	10.50	1720014	18187144	-0.485	-0.290	-0.390	-0.860		11.908	13.476	10.339	-3.285	-8.887	-12.609	
002287	奇正藏药	-0.79	40.32	1267900	51384056	0.144	0.337	-0.386	1.238		41.200	43.524	38.875	-1.310	-2.217	-1.854	
002288	超华科技	-1.26	7.86	26091502	204446320	0.271	0.181	0.181			7.279	8.050	6.508	0.812	5.527	9.547	
002289	宇顺电子					-0.028	0.085	-0.226			12.342	13.109	11.574	-2.721	-5.775	-5.153	
002290	中科新材	-1.72	14.25	1382197	19783506	-0.638	-0.404	-0.468			16.038	18.075	14.001	-2.896	-8.921	-11.566	
002291	星期六	-2.30	9.36	14201400	133476232	-2.106	-1.654	-0.903			13.483	19.924	7.042	-1.057	-18.015	-33.889	
002292	奥飞娱乐	-0.15	13.76	5341244	73814272	-0.682	-0.385	-0.595	-1.138		15.755	18.655	12.856	-1.161	-7.397	-13.563	
002293	罗莱生活	-0.62	11.20	1980258	22225684	-0.036	-0.007	-0.059	0.062		11.404	11.749	11.059	-1.089	-1.531	-1.783	
002294	信立泰	-2.37	34.20	3280967	113409944	0.315	0.437	-0.245	1.140		34.725	36.329	33.121	-0.605	-0.022	-1.314	
002295	精艺股份					0.296	0.285	0.023			13.752	14.465	13.038	-0.414	0.161	2.890	
002296	辉煌科技	-0.53	9.32	3364210	31328770	-0.447	-0.331	-0.231	-0.997		10.320	11.700	8.940	-0.728	-6.426	-10.248	
002297	博云新材	-0.81	9.85	5128336	50628208	-0.266	-0.164	-0.205	-0.319		10.552	11.552	9.553	-0.287	-5.114	-7.075	
002298	中电鑫龙	1.52	10.01	3093228	30830484	-0.237	-0.145	-0.185	-0.502		10.533	11.402	9.663	0.552	-3.503	-5.343	
002299	圣农发展	3.75	16.58	14808676	242629120	0.402	0.418	-0.033	1.310		15.731	16.798	14.664	4.124	4.255	6.149	
002300	太阳电缆	-3.35	11.26	15583650	177444704	0.061	0.182	-0.240	0.552		11.771	12.746	10.797	-2.257	-5.524	-3.747	
002301	齐心集团	-0.11	18.63	2053176	37962736	-0.745	-0.562	-0.366	-1.603		20.081	22.065	18.097	-0.534	-5.167	-7.846	
002302	西部建设	1.26	22.53	49869884	1122038784	0.470	0.672	-0.405	2.305		22.413	24.563	20.263	4.265	1.130	1.287	
002303	美盈森	0.14	7.34	2259641	16609197	-0.124	-0.043	-0.164	-0.040		7.781	8.424	7.139	-0.833	-5.321	-5.862	
002304	洋河股份	1.91	86.32	4387733	377064704	-0.193	-0.172	-0.042	-0.516		85.117	88.415	81.818	2.809	2.448	1.248	
002305	南国置业	-0.43	4.65	30739200	143919568	-0.254	-0.173	-0.161	-0.503		5.203	5.937	4.469	-1.483	-6.845	-12.319	
002306	*ST云网	2.39	3.86	7613101	29271852	-0.060	-0.059	-0.003	-0.143		3.842	4.119	3.564	3.856	2.842	-0.237	
002307	北新路桥	0.27	18.66	30977456	583640448	0.168	0.245	-0.155	0.899		18.830	19.865	17.794	-0.125	-1.807	-0.740	
002308	威创股份	-1.24	12.76	2775779	35585736	0.011	0.048	-0.074	0.146		12.974	13.337	12.611	-0.623	-1.015	-1.382	
002309	中利集团	-0.58	13.63	2851079	38831832	0.328	0.251	0.153	0.830		12.967	13.906	12.027	0.689	2.661	6.091	
002310	东方园林	0.23	17.28	12959442	224046480	0.090	0.144	-0.108	0.547		17.418	18.428	16.409	-0.917	-2.161	-0.630	
002311	海大集团	1.13	18.81	3616525	68069840	0.396	0.303	0.184	0.885		17.860	18.797	16.923	2.275	4.611	6.216	
002312	*ST三泰					0.000	0.000	0.000									
002313	日海通讯	1.47	20.76	3288178	67915288	0.081	0.158	-0.154	0.598		20.652	21.713	19.590	2.637	0.557	1.044	
002314	南山控股	-1.58	6.23	7031154	43966232	-0.072	-0.090	0.035	-0.263		6.285	6.648	5.921	-0.240	1.013	-1.326	
002315	焦点科技	-1.81	23.82	1495511	35933104	-0.356	-0.234	-0.245	-0.670		25.010	26.487	23.534	-2.802	-4.599	-4.550	
002316	键桥通讯	-0.37	13.32	1588325	21382504	0.014	0.137	-0.246			13.874	14.667	13.081	-0.287	-3.045	-3.010	
002317	众生药业	-0.69	11.46	3986685	45737652	-0.147	-0.068	-0.159	-0.165		12.008	12.726	11.290	-0.979	-2.661	-4.811	
002318	久立特材	-0.25	7.89	5529393	43758292	-0.090	-0.025	-0.130	-0.052		8.246	8.786	7.706	-0.776	-4.248	-4.257	
002319	乐通股份	-0.97	15.36	1615403	24868970	-0.436	-0.301	-0.269	-0.936		16.438	17.685	15.192	-1.916	-4.897	-7.218	
002320	海峡股份	1.45	14.04	2568545	35963048	-0.070	-0.035	-0.070	-0.116		14.051	14.656	13.446	2.419	0.717	0.062	
002321	华英农业	2.03	10.58	14991545	156483616	-0.070	-0.015	-0.111	-0.048		10.756	11.253	10.259	1.325	-0.322	-1.874	
002322	理工环科	-0.60	21.47	1787037	38508716	-0.559	-0.279	-0.559	-1.107		23.397	25.980	20.815	-1.866	-4.979	-8.416	
002323	雅百特	6.08	10.30	48838432	496920832	-0.115	-0.112	-0.007	-0.162		10.024	10.818	9.229	6.810	4.790	2.153	
002324	普利特	-0.96	25.70	375600	9706085	-0.180	-0.089	-0.181	-0.233		26.250	27.202	25.299	0.091	-1.479	-2.247	
002325	洪涛股份	0.00	6.45	14837092	96117456	-0.102	0.029	-0.262	0.024		7.114	7.983	6.245	-1.276	-6.567	-8.748	
002326	永太科技	0.92	14.28	15545952	222660800	0.057	0.041	0.032	0.061		13.953	14.476	13.430	2.402	2.201	2.506	
002327	富安娜	-0.60	8.25	2214967	18215184	-0.083	-0.073	-0.019	-0.174		8.337	8.632	8.042	0.959	-0.382	-1.281	
002328	新朋股份	0.13	7.74	2330150	18012872	-0.119	-0.055	-0.127	-0.140		8.092	8.640	7.544	0.108	-3.018	-4.557	
002329	皇氏集团	-1.74	8.45	8905857	75898072	-0.340	-0.225	-0.229	-0.585		9.364	10.355	8.373	-2.892	-7.818	-10.562	
002330	得利斯	-0.36	8.34	1504801	12552791	-0.140	-0.058	-0.165	-0.102		8.743	9.465	8.022	0.704	-2.910	-5.092	
002331	皖通科技																
002332	仙琚制药	-3.87	7.70	7747536	60206384	-0.073	0.007	-0.161	-0.031		8.294	8.851	7.737	-3.408	-5.308	-7.248	
002333	罗普斯金	4.03	13.68	3034229	41708920	-0.396	-0.299	-0.195	-0.870		14.373	15.766	12.980	1.146	-1.959	-5.566	
002334	英威腾	0.69	7.31	3012971	22019560	0.012	0.033	-0.042	0.130		7.308	7.572	7.044	1.622	0.217	0.063	
002335	科华恒盛	0.87	34.94	1308318	45599380	0.030	0.235	-0.410	0.421		35.338	37.595	33.080	0.619	-1.057	-0.982	
002336	人人乐	-0.23	13.02	3229003	42283884	0.422	0.411	0.023	1.337		12.212	13.432	10.992	3.855	4.098	7.629	
002337	赛象科技	0.36	5.58	2032317	11354125	-0.095	-0.060	-0.069	-0.148		5.803	6.135	5.471	-0.209	-3.153	-4.144	
002338	奥普光电	6.71	16.23	2414496	38012072	-0.513	-0.399	-0.227	-1.042		16.667	18.463	14.870	4.597	-0.875	-2.856	
002339	积成电子	2.90	11.35	10601324	119249528	-1.114	-0.979	-0.270			12.793	15.022	10.565	0.874	-6.948		
002340	格林美	-1.66	6.53	185325344	1216102144	0.237	0.232	0.009	0.701		6.230	6.812	5.648	0.798	1.595	5.913	
002341	新纶科技	0.26	19.45	2903380	56191520	0.364	0.411	-0.094	1.254		19.043	19.984	18.102	1.505	0.838	2.906	
002342	巨力索具	-0.72	8.24	37897312	314143136	-0.715	-0.552	-0.326	-1.578		9.703	11.435	7.971	-3.588	-10.766	-17.040	
002343	慈文传媒	2.74	34.48	2273854	78181096	-1.227	-0.976	-0.502	-3.255		35.924	40.066	31.781	3.033	-0.349	-5.022	
002344	海宁皮城	-0.25	7.96	3010300	24022284	-0.103	-0.053	-0.100	-0.111		8.267	8.685	7.848	-0.479	-3.016	-3.841	
002345	潮宏基	-2.53	10.42	4780800	50294228	0.055	0.084	-0.059	0.282		10.608	11.002	10.213	-1.419	-1.714	-1.454	
002346	柘中股份	-2.67	25.56	6455558	166534240	-0.076	0.371	-0.894	1.607		27.922	30.833	25.011	-3.505	-8.945	-7.812	
002347	泰尔股份	0.14	6.95	2939000	20386832	-0.101	-0.053	-0.097	-0.144		7.262	7.720	6.804	-0.596	-2.899	-4.555	
002348	高乐股份					-0.019	-0.007	-0.026									
002349	精华制药	0.11	9.16	2096600	19057136	-0.094	-0.039	-0.111	-0.038		9.417	10.001	8.832	0.475	-2.726	-2.975	
002350	北京科锐	-0.97	13.32	18672530	252465408	-0.667	-0.460	-0.413			14.903	16.757	13.050	-4.092	-7.118	-12.340	
002351	漫步者	2.18	11.25	14255613	161989552	-0.033	0.051	-0.168	0.112		11.413	12.539	10.287	0.686	-2.287	-1.008	
002352	顺丰控股	-0.60	49.40	2034611	100603240	-0.585	-0.398	-0.374	-1.840		50.967	53.323	48.611	-0.803	-2.167	-2.921	
002353	杰瑞股份	-0.55	14.41	5015377	72601192	-0.415	-0.245	-0.340	-0.908		15.557	16.909	14.206	-1.705	-5.627	-7.896	
002354	天神娱乐	-0.20	19.49	4388006	86050640	-0.556	-0.395	-0.323	-1.108		20.803	22.806	18.800	-0.085	-3.515	-6.631	
002355	兴民智通	0.00	9.30	1685121	15688857	-0.228	-0.143	-0.170	-0.322		9.872	10.814	8.930	0.306	-3.075	-6.427	
002356	赫美集团					-0.262	-0.232	-0.059			25.608	26.461	24.756	0.310	-0.056	-1.479	
002357	富临运业	0.00	10.05	2397692	24094044	-0.128	-0.065	-0.126	-0.149		10.441	10.959	9.922	-0.561	-3.109	-3.969	
002358	森源电气	-0.90	15.49	2920922	45317804	-0.763	-0.586	-0.354						-1.222	-4.491		
002359	齐星铁塔	-0.25	36.51	785700	28654080	-0.235	0.061	-0.591	0.164		38.136	40.260	36.012	-0.819	-2.679	-4.121	
002360	同德化工	-0.64	7.78	2637864	20613404	-0.156	-0.092	-0.128	-0.253		8.207	8.756	7.658	-0.955	-4.403	-5.716	
002361	神剑股份	-0.97	7.14	10314441	73883504	-0.020	0.090	-0.220	0.242		7.592	8.296	6.888	-0.372	-4.758	-5.903	
002362	汉王科技	0.59	20.29	5649477	116273168	-0.019	0.111	-0.261	0.383		20.611	22.126	19.096	1.256	-1.906	-1.012	
002363	隆基机械	0.23	8.64	2932354	25271590	-0.217	-0.142	-0.151	-0.378		9.196	10.006	8.386	-0.173	-3.893	-6.168	
002364	中恒电气	0.24	12.33	1377644	17012442	-0.391	-0.296	-0.191	-0.690		13.220	14.351	12.090	-1.215	-5.014	-7.063	
002365	永安药业	2.04	29.94	3711853	110668216	0.220	0.537	-0.634	1.364		30.417	32.531	28.304	2.301	-0.894	-1.030	
002366	台海核电					0.364	0.461	-0.193	1.452		23.459	24.909	22.010	2.110	0.523	2.498	
002367	康力电梯	0.00	11.04	3362866	37495540	-0.165	-0.110	-0.109	-0.294		11.426	12.040	10.812	0.181	-2.128	-3.497	
002368	太极股份	-1.42	24.99	3220600	80865560	-0.445	0.044	-0.978			27.741	30.876	24.606	-4.137	-9.281	-9.612	
002369	卓翼科技	0.79	7.66	2467202	18899156	-0.228	-0.128	-0.201	-0.367		8.253	9.105	7.401	-0.239	-4.499	-8.020	
002370	亚太药业	2.91	28.60	870005	24512062	-0.221	-0.135	-0.171	-0.376		28.755	29.703	27.807	1.442	0.123	-0.600	
002371	北方华创	-3.00	22.67	3188363	73215264	-0.427	-0.229	-0.396	-0.635		23.955	25.670	22.240	-1.004	-4.728	-5.842	
002372	伟星新材	-1.46	18.26	2792199	51331060	0.271	0.351	-0.160	0.996		18.332	19.300	17.364	-0.509	-0.666	0.634	
002373	千方科技	-0.25	11.96	8331000	100463400	-0.519	-0.388	-0.263	-1.317		13.112	14.549	11.675	-1.618	-6.477	-9.239	
002374	丽鹏股份	-0.54	5.52	2785700	15388855	-0.112	-0.078	-0.067	-0.174		5.773	6.140	5.407	-0.211	-3.229	-4.745	
002375	亚厦股份	1.94	8.41	9701407	81791840	-0.184	-0.130	-0.108	-0.321		8.723	9.316	8.130	0.940	-2.114	-4.150	
002376	新北洋	0.41	12.30	3326483	41070768	-0.243	-0.117	-0.252	-0.372		13.030	14.316	11.744	0.518	-3.029	-5.717	
002377	国创高新	9.98	10.91	21308722	229010480	0.109	0.040	0.137			9.849	10.428	9.270	9.556	10.444	10.565	
002378	章源钨业	-2.77	9.83	13190700	130948496	0.217	0.196	0.041	0.641		9.493	10.308	8.679	1.637	0.717	4.574	
002379	宏创控股	-2.94	7.93	14543999	116666496	-0.162	-0.086	-0.151	-0.332		8.424	9.138	7.709	-1.019	-3.626	-6.084	
002380	科远股份	-0.45	19.86	3880775	77483776	0.422	0.287	0.270	0.931		18.890	20.194	17.586	1.387	3.496	5.885	
002381	双箭股份	-0.24	8.29	1929400	15986208	-0.130	-0.074	-0.112			8.663	9.230	8.095	-0.400	-3.314	-4.401	
002382	蓝帆医疗	0.49	12.19	1974921	24009716	0.088	0.121	-0.065	0.405		12.222	12.632	11.812	0.260	-0.123	0.481	
002383	合众思壮	-1.04	13.30	5282940	70499512	-0.325	-0.080	-0.490	-0.164		14.743	16.582	12.904	-1.481	-6.601	-9.968	
002384	东山精密	1.23	23.80	2273395	53772904	-0.381	-0.298	-0.166	-1.140		24.140	26.112	22.169	3.045	0.500	-1.967	
002385	大北农	-1.14	6.07	14854621	90462376	-0.022	0.025	-0.094	0.079		6.312	6.660	5.964	-1.086	-3.549	-3.408	
002386	天原集团	1.14	7.99	13639896	107723824	0.213	0.181	0.065	0.627		7.487	8.074	6.900	3.520	4.059	7.809	
002387	黑牛食品	-1.89	16.05	5112740	82274552	-0.020	-0.119	0.200	-0.269		15.722	16.475	14.968	0.166	1.416	1.440	
002388	新亚制程	-1.87	9.46	6064413	57746360	-0.114	0.029	-0.285	0.031		10.359	11.363	9.356	-2.941	-7.278	-7.659	
002389	南洋科技	0.17	23.99	18270568	439039360	0.416	0.249	0.334	1.024		22.065	23.590	20.539	6.457	7.306	8.769	
002390	信邦制药	-0.85	8.21	4051954	33300494	-0.177	-0.134	-0.086	-0.453		8.620	9.040	8.200	-1.500	-3.714	-5.265	
002391	长青股份	-0.72	13.76	2224700	30633168	-0.043	0.081	-0.247	0.224		14.312	15.272	13.351	-0.242	-3.127	-3.430	
002392	北京利尔	4.24	5.65	28411316	157747248	-0.176	-0.143	-0.065	-0.429		5.808	6.327	5.289	2.977	-0.118	-3.693	
002393	力生制药	-0.72	33.23	817531	27248744	-0.446	-0.147	-0.597	-0.364		34.954	37.261	32.647	-0.573	-3.725	-4.997	
