历史行情.指标排序沪深Ａ股 日期:2017-07-21,五 指标:MACD(12,26,9)   WR(14,28)   CCI(14)   OBV(30)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  WR1	  WR2	  CCI	  OBV	  MAOBV	
000042	中洲控股	-1.23	16.92	627232	10630448	-0.125	-0.195	0.139	25.243	46.897	220.867	7970405.0	7948123.0	
000043	中航地产	-0.93	10.64	3988045	42619736	0.239	0.275	-0.073	52.518	34.434	-39.708	23335218.0	23051190.0	
000045	深纺织Ａ	-1.19	10.77	4334722	46811112	-0.322	-0.217	-0.210	67.539	75.200	-59.530	10352109.0	10403730.0	
000046	泛海控股	-1.63	8.43	8421510	71304048	-0.011	-0.019	0.015	51.613	53.846	113.714	26233928.0	26199250.0	
000048	康达尔	-1.85	24.98	267426	6692005	-0.468	-0.351	-0.234	76.263	76.263	-98.166	6333194.0	6342668.0	
000049	德赛电池	-0.28	52.83	3269972	172924144	-0.194	-0.094	-0.200	61.401	59.562	-20.110	6028609.5	5976744.5	
000050	深天马Ａ	4.40	22.80	56423368	1288514560	0.896	0.755	0.282	11.893	7.195	208.138	32018292.0	29841906.0	
000055	方大集团	-1.68	7.02	9187201	64845168	-0.101	-0.096	-0.011	80.702	84.286	-67.465	13650878.0	13543449.0	
000056	皇庭国际	0.39	12.96	1847950	23822340	0.263	0.186	0.154	6.897	4.420	157.262	5904192.5	5787221.0	
000058	深 赛 格	-0.13	7.45	2897373	21550232	-0.178	-0.096	-0.165	79.739	81.212	-81.373	25206540.0	25224740.0	
000059	华锦股份	3.37	12.26	100189336	1221552000	0.431	0.300	0.262	22.311	17.778	178.627	30833138.0	27300386.0	
000060	中金岭南	1.34	12.08	74963624	904937472	0.317	0.290	0.054	9.859	7.865	168.377	59796560.0	55468204.0	
000061	农 产 品					-0.069	-0.095	0.053	22.951	41.379	13.283	25037628.0	24955562.0	
000062	深圳华强					-0.895	-0.682	-0.427	67.760	80.399	-119.545	17084364.0	17150762.0	
000063	中兴通讯	0.34	23.66	69648936	1668504064	0.476	0.595	-0.238	23.987	21.393	125.524	67415048.0	65849908.0	
000065	北方国际	-1.22	25.00	6637781	166262208	-0.295	-0.406	0.221	17.258	27.686	74.672	7897221.0	7793519.5	
000066	中国长城	-0.33	9.18	16081584	148212592	0.100	0.128	-0.056	61.905	43.624	-53.886	17852348.0	16101623.0	
000068	华控赛格	-2.02	6.31	4680544	29640140	-0.176	-0.145	-0.062	76.667	80.374	-109.552	4953329.5	5120823.5	
000069	华侨城Ａ	0.32	9.46	38831692	370004448	0.041	0.120	-0.158	51.087	59.259	-30.398	90611776.0	89572464.0	
000070	特发信息	-2.95	10.54	4778460	50887664	-0.303	-0.235	-0.135	60.302	69.962	-29.136	5847275.5	6118816.0	
000078	海王生物	-0.99	6.03	13092313	79098736	0.018	0.037	-0.038	73.469	65.455	-61.813	34986848.0	34540488.0	
000088	盐 田 港	-2.23	9.21	15757260	145730448	-0.275	-0.165	-0.220	91.667	96.403	-125.323	49059848.0	49346472.0	
000089	深圳机场	1.10	9.18	9450272	86392568	-0.053	-0.002	-0.102	65.686	65.686	-52.894	22943252.0	22944780.0	
000090	天健集团	-1.22	11.38	16952596	194135520	0.170	0.243	-0.147	69.231	57.073	-31.228	15798737.0	15342987.0	
000096	广聚能源	0.07	14.26	881000	12498351	-0.222	-0.209	-0.027	36.224	42.661	-23.495	19895582.0	19905806.0	
000099	中信海直					-0.284	-0.228	-0.112	79.375	83.902	-78.241	26564356.0	26695574.0	
000100	TCL 集团					-0.010	0.001	-0.023	85.714	85.714	-113.802	280137600.0	281338048.0	
000150	宜华健康	5.78	25.61	4029651	101811856	-0.090	-0.190	0.201	10.027	10.027	151.583	6808324.0	6808240.0	
000151	中成股份	3.35	17.89	7074586	127311792	-0.500	-0.365	-0.270	52.685	64.838	-34.839	18049690.0	18284274.0	
000153	丰原药业	-0.21	9.63	4435728	42860784	-0.865	-0.561	-0.607	91.791	91.912	-74.856	9731090.0	10153787.0	
000156	华数传媒	0.92	14.30	1935659	27538894	-0.199	-0.141	-0.114	60.504	62.992	-59.111	3565155.3	3580884.3	
000157	中联重科	1.05	4.79	73821376	355572224	0.075	0.049	0.051	26.667	22.641	181.808	135376688.0	133474416.0	
000158	常山股份	-2.57	10.62	13022017	140627888	-0.269	-0.107	-0.325	86.066	86.066	-98.676	21330178.0	21243624.0	
000159	国际实业	1.10	6.43	8074524	51794728	-0.120	-0.064	-0.112	67.257	69.167	-70.937	24711136.0	24409082.0	
000166	申万宏源	-0.51	5.84	37254476	218518320	0.058	0.042	0.032	28.205	25.000	111.795	41658732.0	41431484.0	
000301	东方市场					-0.002	0.008	-0.020	91.304	61.765	-116.080	36551424.0	36518072.0	
000333	美的集团	-0.83	41.90	29503966	1242799360	0.465	0.735	-0.539	50.000	53.941	29.901	37853028.0	38936272.0	
000338	潍柴动力	-0.72	6.91	120764696	839855808	0.261	0.256	0.009	23.457	12.667	116.494	24431374.0	23471016.0	
000400	许继电气	0.06	17.08	4201495	71667416	0.025	0.161	-0.272	71.364	59.696	-82.379	14874538.0	14630146.0	
000401	冀东水泥	0.19	15.61	41224360	644959104	-0.252	-0.218	-0.067	66.102	66.102	-55.099	25358882.0	22893164.0	
000402	金 融 街	-1.78	12.15	26836596	326613824	0.191	0.137	0.108	39.695	33.333	82.159	77955192.0	77582920.0	
000403	ST生化					0.407	0.023	0.769	4.091	3.255	176.222	3008395.0	2891574.3	
000404	华意压缩	-0.14	7.29	8710752	63543820	-0.162	-0.106	-0.112	67.544	73.944	-73.912	27083546.0	27109940.0	
000407	胜利股份	-2.25	7.83	6550657	51616436	-0.454	-0.320	-0.268	94.944	96.617	-116.874	23049812.0	23530258.0	
000408	藏格控股	-2.94	13.88	3430652	47975596	-0.022	-0.060	0.077	36.879	44.720	115.538	7947717.0	7901967.0	
000409	山东地矿	-1.97	6.95	8096341	56741396	-0.748	-0.524	-0.446	89.846	91.582	-87.694	15124286.0	16174372.0	
000410	*ST沈机	-1.86	8.44	9034628	76607472	0.300	0.240	0.119	25.000	22.165	66.385	48300828.0	48263796.0	
000411	英特集团	1.40	20.99	591341	12431930	-0.198	-0.105	-0.186	68.231	68.231	-55.356	3420487.8	3412150.0	
000413	东旭光电	-0.98	11.07	84039440	939254656	0.085	0.188	-0.206	63.927	61.674	-35.321	78657392.0	75562232.0	
000415	渤海金控	-1.98	6.94	31294016	219330448	0.094	0.084	0.020	47.619	38.835	105.571	30620842.0	29721856.0	
000416	民生控股	6.05	8.77	27196030	235687440	-0.017	-0.069	0.103	12.069	12.069	209.662	14920666.0	14650477.0	
000417	合肥百货	0.24	8.35	4551690	38096336	0.038	0.058	-0.040	60.000	52.174	-28.873	29525390.0	29295064.0	
000418	小天鹅Ａ	-1.93	44.12	1886642	83540200	-0.658	-0.500	-0.315	92.216	95.586	-90.143	6601968.0	6713653.5	
000419	通程控股	0.30	6.73	2481141	16666498	-0.061	-0.041	-0.041	45.313	45.313	-39.749	19845310.0	19784732.0	
000420	吉林化纤	-2.31	3.38	19344526	65643920	0.078	0.047	0.061	29.545	25.490	79.454	18932824.0	18285866.0	
000421	南京公用	-0.28	7.00	2145698	15027189	-0.057	-0.031	-0.054	57.143	68.421	-55.142	11499937.0	11483734.0	
000422	湖北宜化	4.67	6.73	61580276	406950816	0.154	0.106	0.096	12.644	9.091	209.882	32605518.0	30628062.0	
000423	东阿阿胶	-1.12	66.45	6109097	407468480	-0.540	-0.296	-0.489	58.427	77.467	-11.422	11828188.0	11898954.0	
000425	徐工机械	0.51	3.97	74734056	296813888	0.086	0.081	0.010	17.857	9.259	112.500	83387496.0	80548304.0	
000426	兴业矿业	0.41	9.71	24949380	240348288	0.316	0.295	0.043	9.396	8.046	126.036	23016764.0	21948582.0	
000428	华天酒店	1.46	4.86	5020996	24188306	-0.103	-0.078	-0.050	65.455	67.797	-65.639	14507824.0	14454046.0	
000429	粤高速Ａ	-1.87	8.93	26799564	241607408	0.127	0.049	0.156	32.824	32.824	97.511	14302508.0	13924652.0	
000430	张家界	0.20	10.20	809545	8261704	-0.117	-0.069	-0.096	66.019	66.019	-70.481	11243123.0	11204382.0	
000488	晨鸣纸业	6.30	16.37	60815028	969316096	0.938	0.845	0.186	2.981	2.263	129.374	47450708.0	45431108.0	
000498	山东路桥	-0.60	8.25	11675320	96707944	0.315	0.208	0.215	19.595	16.763	95.774	24557590.0	23398684.0	
000501	鄂武商Ａ	2.60	17.38	7349497	126055512	-0.075	0.010	-0.172	37.838	47.328	-5.603	6846362.5	6960455.5	
000502	绿景控股	0.36	11.01	1781213	19714884	-0.467	-0.343	-0.248	70.301	74.921	-77.691	5851072.5	5814274.5	
000503	海虹控股					-2.068	-1.510	-1.118	100.000	100.000	-277.796	12478492.0	13193819.0	
000504	南华生物	-1.40	19.70	2072094	41150484	-0.195	0.203	-0.794	81.364	81.364	-104.164	4749612.5	4722125.5	
000505	珠江控股	-1.96	9.50	2552050	24418844	-0.137	-0.148	0.024	49.167	72.398	-72.099	12500530.0	12545113.0	
000506	中润资源					-0.304	-0.158	-0.293	98.851	99.057	-123.613	18716944.0	19142288.0	
000507	珠海港	-2.65	10.64	38127720	409199584	-0.263	-0.016	-0.494	96.154	97.734	-125.214	59728456.0	61595748.0	
000509	华塑控股					-0.067	-0.066	-0.002	13.095	22.340	-171.779	16654470.0	16517089.0	
000510	金路集团	-1.46	10.15	18416412	187950928	0.472	0.444	0.056	36.735	19.200	59.125	14503040.0	13635821.0	
000513	丽珠集团	3.05	50.30	3067084	152608976	0.012	0.163	-0.302	53.514	56.566	17.707	2112852.0	2150299.5	
000514	渝 开 发	-2.71	8.63	23641828	206472352	0.323	0.199	0.246	36.612	31.455	73.783	35894652.0	35467156.0	
000516	国际医学	-1.16	5.11	10296642	52829624	-0.157	-0.131	-0.053	69.565	74.390	-70.666	32720442.0	33061052.0	
000517	荣安地产	-0.86	4.59	10766598	49420272	-0.041	-0.043	0.004	35.185	35.185	39.987	25238792.0	25015772.0	
000518	四环生物	2.32	7.93	6887170	54356932	0.119	0.112	0.013	10.169	6.000	85.644	31978686.0	31787918.0	
000519	中兵红箭	1.99	12.33	21433284	262086752	-0.166	-0.033	-0.266	65.085	65.085	-59.773	18248478.0	17668752.0	
000520	长航凤凰	0.18	5.58	6757959	37794124	-0.110	-0.093	-0.034	60.317	77.679	-77.434	-3361614.5	-3410553.3	
000521	美菱电器	0.84	6.03	6364576	38370168	-0.072	-0.028	-0.088	63.768	77.679	-58.160	24280618.0	24521096.0	
000523	广州浪奇	-1.26	9.43	3519900	33242090	-0.083	-0.046	-0.074	59.813	70.946	-88.350	14780516.0	14835940.0	
000524	岭南控股	-0.32	12.35	1447000	17905102	-0.105	-0.060	-0.089	53.614	61.692	-81.935	6138259.0	6155085.5	
000525	红 太 阳	1.61	18.98	5571291	105313648	0.328	0.302	0.053	14.904	11.567	128.577	8300472.0	8199489.5	
000526	*ST紫学	-0.60	31.46	1057016	33327360	-0.237	-0.882	1.289	40.806	60.022	57.010	1688761.0	1713652.3	
000528	柳 工	1.84	9.42	34127772	321036160	0.268	0.218	0.100	10.891	6.918	156.126	42095376.0	41576076.0	
000529	广弘控股	0.37	8.18	2247008	18353720	-0.280	-0.167	-0.227	78.713	78.713	-102.277	7848669.0	7877738.0	
000530	大冷股份	-0.56	7.15	6507966	46542828	0.035	0.085	-0.100	72.152	71.250	-60.786	9880700.0	9562734.0	
000531	穗恒运Ａ					-0.178	-0.088	-0.179	59.664	60.656	-85.649	12335035.0	12388691.0	
000532	华金资本	-0.64	12.50	3753700	46702480	-0.523	-0.350	-0.346	79.570	82.515	-84.997	12581233.0	12746635.0	
000533	万 家 乐	-1.20	10.68	2387221	25615990	0.099	0.150	-0.101	71.053	54.730	-79.126	19003072.0	18820388.0	
000534	万泽股份	0.91	11.10	958101	10539467	-0.399	-0.360	-0.079	46.354	65.436	-49.675	6073730.0	6082522.0	
000536	华映科技	1.90	5.37	6661385	35466140	-0.135	-0.087	-0.097	76.389	78.481	-91.865	6954178.0	7199297.0	
000537	广宇发展	2.54	7.66	6160589	46963456	-0.185	-0.135	-0.100	49.550	51.724	-36.900	29661244.0	29623472.0	
000538	云南白药	-0.82	90.85	2327293	211720592	-0.262	-0.214	-0.096	16.995	52.605	181.623	5318184.5	5372897.0	
000539	粤电力Ａ	-1.46	5.39	10444972	56625712	0.021	0.011	0.020	54.545	43.902	175.890	22508942.0	22465512.0	
000540	中天金融	0.37	8.11	215431648	1749226240	0.358	0.215	0.285	14.595	12.329	172.574	50478220.0	39890100.0	
000541	佛山照明	-0.67	8.90	4771700	42530976	-0.056	-0.022	-0.068	75.410	75.410	-90.806	28313062.0	28333764.0	
000543	皖能电力	-0.54	5.56	7931630	44361544	-0.061	-0.034	-0.054	66.071	66.071	-40.580	22403982.0	22584882.0	
000544	中原环保	-1.22	20.30	3369274	68888240	0.031	0.216	-0.371	84.407	84.407	-79.926	10399511.0	10166933.0	
000545	金浦钛业	1.12	6.34	44851828	282295232	0.162	0.142	0.040	10.294	6.481	89.685	28133836.0	26902796.0	
000546	金圆股份	-2.51	11.25	19604628	221641424	0.148	0.131	0.034	35.678	34.804	73.102	12736613.0	12388874.0	
000547	航天发展	0.82	9.79	9892850	96570664	-0.218	-0.165	-0.106	61.379	66.864	-63.142	15810910.0	15633252.0	
000548	湖南投资	-2.08	8.01	13081691	105346176	0.143	0.077	0.132	19.792	15.833	142.650	28869132.0	28442518.0	
000550	江铃汽车	3.45	21.87	6391815	141557360	0.233	0.153	0.160	0.000	0.000	201.394	1814659.3	1587807.9	
000551	创元科技	0.23	8.68	4245060	36828656	-0.307	-0.240	-0.135	66.142	82.305	-71.047	17069950.0	17228312.0	
000552	靖远煤电	0.25	3.97	45685952	182564384	0.114	0.080	0.068	20.755	15.493	157.269	24160948.0	22375844.0	
000553	沙隆达Ａ	-0.07	13.75	4091625	56257404	0.114	0.198	-0.168	63.750	56.667	-54.902	8163156.0	8118542.5	
000554	泰山石油	1.00	8.12	12084354	97997200	-0.175	-0.193	0.037	39.823	39.823	-31.370	48407372.0	48156432.0	
000555	神州信息					-0.057	-0.138	0.163	39.474	24.880	17.175	6512513.5	6432047.5	
000557	西部创业					-0.212	-0.106	-0.211	69.136	82.014	-74.012	6084239.5	5769567.5	
000558	莱茵体育	1.51	6.71	12923710	86637808	-0.284	-0.191	-0.186	74.026	81.221	-70.341	24917348.0	25341624.0	
000559	万向钱潮	0.80	10.13	11312590	114069584	0.026	0.101	-0.150	55.970	61.392	-39.705	66263904.0	66095304.0	
000560	昆百大Ａ	5.93	9.11	9657571	88107208	-0.063	-0.067	0.008	14.615	14.615	77.057	6215640.0	6130063.5	
000561	烽火电子	1.78	9.72	3894441	37532592	-0.165	-0.080	-0.171	67.816	69.061	-71.653	22403848.0	22222994.0	
000563	陕国投Ａ	-0.84	5.90	89746104	531194048	0.188	0.103	0.169	20.792	15.909	142.392	50859532.0	46050284.0	
000564	供销大集	-2.68	6.91	9063029	63717540	0.094	0.018	0.151	38.044	37.634	94.910	8560515.0	8112025.5	
000565	渝三峡Ａ	2.56	10.03	11058608	108746088	-0.016	0.015	-0.062	39.831	60.526	-53.745	10793121.0	10467207.0	
000566	海南海药	-0.67	13.33	2204879	29430966	0.040	0.033	0.014	21.854	21.854	42.615	12939869.0	12725890.0	
000567	海德股份	-0.73	27.38	3531259	96655296	0.654	0.603	0.103	50.928	39.520	75.069	7535073.5	7394925.5	
