历史行情.指标排序沪深Ａ股 日期:2017-07-20,四 指标:MACD(12,26,9)   WR(14,28)   CCI(14)   OBV(30)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  WR1	  WR2	  CCI	  OBV	  MAOBV	
002425	凯撒文化	1.20	8.43	5877332	49302440	-0.215	-0.137	-0.156	68.657	74.699	-78.265	-126053.1	-74967.24	
002426	胜利精密													
002427	尤夫股份					-0.108	-0.030	-0.157	79.494	79.494		2852.559		
002428	云南锗业	-0.17	12.09	33289934	400881184	0.323	0.299	0.048	9.302	6.723	124.946	2627242.0	1170534.4	
002429	兆驰股份	-0.30	3.28	47696584	156087344	0.022	-0.015	0.072	18.750	16.667	129.768	82616.70	-831794.3	
002430	杭氧股份	-1.00	9.95	6550270	65635400	0.285	0.202	0.167	21.290	17.553	185.492	156431.9	-16518.34	
002431	棕榈股份	-0.21	9.52	27300120	261127856	-0.540	-0.384	-0.312	80.952	87.778	-113.784	2648591.0	4534121.5	
002432	九安医疗	0.39	10.21	3221355	33038678	-0.393	-0.238	-0.310	84.103	88.561	-116.356	-43654.00	49078.22	
002433	太安堂	-0.22	8.90	4562897	40692676	-0.090	-0.043	-0.095	76.250	76.250	-94.752	-420197.8	-223970.2	
002434	万里扬	-1.15	14.65	6404719	94600288	-0.078	0.115	-0.387	90.000	70.755	-110.249	-57316.94	59544.27	
002435	长江润发	0.48	16.63	2622836	43405080	0.099	0.190	-0.181	51.366	50.538	-138.616	418808.6	304075.8	
002436	兴森科技	0.17	6.07	4439833	27040672	-0.078	-0.039	-0.078	71.875	72.727	-96.079	529070.8	524429.8	
002437	誉衡药业	-0.15	6.76	3047403	20656498	-0.037	0.021	-0.117	69.880	71.264	-80.031	161678.7	162158.0	
002438	江苏神通	-0.53	7.45	2922291	21931570	-0.279	-0.165	-0.227	87.079	87.079	-109.708	81467.31	103464.9	
002439	启明星辰	-0.62	17.69	2703924	48002612	-0.243	-0.025	-0.437	78.165	78.165	-76.369	343037.0	479072.7	
002440	闰土股份	1.45	16.84	11032563	185016032	0.451	0.353	0.196	10.798	8.846	150.606	784772.2	295987.0	
002441	众业达	-0.37	10.85	3415902	37520308	-0.109	0.006	-0.230	64.942	73.362	-83.754	-226739.0	-162449.5	
002442	龙星化工					-0.028	-0.012	-0.032	2.439	2.439		-8817.682		
002443	金洲管道	0.45	8.88	7391760	65801616	-0.153	-0.091	-0.123	65.823	68.421	-87.920	905744.8	649439.6	
002444	巨星科技	-0.20	14.98	8042118	120828424	-0.032	0.067	-0.197	81.325	81.325	-87.134	-260806.1	-141313.2	
002445	中南文化	0.24	12.35	6406776	79054736	-0.064	-0.086	0.043	24.183	43.961	25.980	-351311.1	-388661.8	
002446	盛路通信	2.19	12.11	2599830	31185628	0.027	0.092	-0.130	59.494	59.494	-49.440	213883.7	170525.8	
002447	壹桥股份													
002448	中原内配	-0.60	10.02	5333571	53706884	0.011	0.082	-0.142	78.125	78.125	-88.566	791858.8	465529.6	
002449	国星光电	-1.03	15.38	8413427	130516608	-0.093	0.076	-0.338	76.735	76.735	-86.211	464444.3	526012.9	
002450	康得新	1.43	21.98	41769024	916868160	0.147	0.236	-0.178	30.526	32.222	45.434	5816412.5	4746160.5	
002451	摩恩电气	0.98	21.61	1614100	34752816	0.408	0.412	-0.008	22.941	12.662	151.507	304710.5	200311.1	
002452	长高集团	0.47	6.44	2593200	16721131	-0.087	-0.023	-0.129	75.294	75.294	-104.770	196020.8	148922.7	
002453	天马精化	0.38	7.95	2414300	19113780	0.039	0.083	-0.088	54.000	60.000	-101.959	240935.7	111996.1	
002454	松芝股份	0.67	12.08	1956254	23683566	-0.134	-0.058	-0.152	70.690	74.046	-76.076	-7127.229	-2415.738	
002455	百川股份	2.01	11.69	18070386	211066704	0.184	0.041	0.286	13.778	10.764	152.132	133827.1	-341512.3	
002456	欧菲光	0.05	19.35	46216188	892126912	0.501	0.457	0.088	7.326	5.618	202.145	1828800.5	31611.87	
002457	青龙管业	0.47	12.75	40590212	523688800	-1.192	-0.553	-1.278	94.406	94.437	-124.056	1746330.1	2450895.8	
002458	益生股份	-1.53	25.80	6579668	171924272	1.186	0.974	0.424	18.098	18.098	163.757	569605.6	355647.7	
002459	天业通联	-0.65	13.76	3737201	51898584	-0.707	-0.539	-0.335	88.256	93.333	-119.776	37821.27	242528.6	
002460	赣锋锂业	6.40	58.22	40207384	2302902784	3.083	2.419	1.329	12.027	8.169	211.374	3669997.0	1233175.3	
002461	珠江啤酒	-0.82	10.86	3314939	36110956	-0.137	0.011	-0.295	79.907	81.780	-110.929	17070.09	112542.7	
002462	嘉事堂	-0.66	36.40	1401723	51533988	-0.419	-0.234	-0.370	82.933	82.933	-102.611	-85988.16	-3464.002	
002463	沪电股份	0.23	4.37	9950273	43405808	-0.030	-0.001	-0.058	65.854	68.889	-94.757	624317.6	341787.8	
002464	金利科技													
002465	海格通信	0.09	11.14	11282045	125538560	0.087	0.104	-0.034	57.143	52.632	-5.316	1023781.6	110817.9	
002466	天齐锂业	3.61	66.05	32583900	2155865856	3.769	3.309	0.918	15.930	10.470	153.091	2245682.8	1439268.9	
002467	二六三	2.88	7.50	9345941	69211440	-0.170	-0.100	-0.140	60.177	72.222	-68.165	-110255.8	-8370.903	
