历史行情.指标排序沪深Ａ股 日期:2017-07-21,五 指标:MACD(12,26,9)   EMV(14,9)   TRIX(12,9)   WVAD(24,6)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  EMV	  MAEMV	  TRIX	  MATRIX	  WVAD	  MAWVAD	
002391	长青股份	-0.72	13.76	2224700	30633168	-0.043	0.081	-0.247	-1.308	-0.623	0.041	0.239	5.114	7.868	
002392	北京利尔	4.24	5.65	28411316	157747248	-0.176	-0.143	-0.065	-1.090	-0.994	-0.491	-0.353	-53.024	-60.253	
002393	力生制药	-0.72	33.23	817531	27248744	-0.446	-0.147	-0.597	-0.867	-0.531	-0.134	0.045	-0.173	1.067	
002394	联发股份	0.57	14.00	1162446	16275557	-0.135	-0.037	-0.196	-0.522	-0.354	-0.104	0.051	1.258	0.786	
002395	双象股份	1.49	14.26	3971005	56367468	-0.618	-0.391	-0.454	-1.597	-1.043	-0.471	-0.173	-4.550	-4.138	
002396	星网锐捷	0.60	18.52	3646600	67661208	-0.103	0.056	-0.319	-0.777	-0.673	-0.056	0.178	3.713	5.308	
002397	梦洁股份	-0.62	6.37	1599808	10197204	-0.055	-0.025	-0.059	-0.688	-0.379	-0.074	0.041	-2.076	0.050	
002398	建研集团	2.15	12.83	4104589	52077368	0.092	0.153	-0.120	-0.193	0.010	0.152	0.263	10.399	10.050	
002399	海普瑞														
002400	省广股份	-0.48	6.28	13396006	84474744	-0.488	-0.344	-0.287	-1.427	-0.834	-0.741	-0.404	-77.191	-64.597	
002401	中远海科	2.64	12.44	2907710	35867100	-0.231	-0.143	-0.177	-1.011	-0.661	-0.207	-0.027	-2.861	-3.862	
002402	和而泰	2.31	9.30	12466073	116938872	-0.061	0.039	-0.200	-1.150	-0.680	-0.015	0.226	11.456	21.749	
002403	爱仕达	-1.66	12.45	1931050	24167622	-0.106	0.013	-0.237	-0.703	-0.378	-0.044	0.135	3.529	6.346	
002404	嘉欣丝绸	-0.81	7.36	3393600	24998852	-0.069	-0.032	-0.073	-0.338	-0.150	-0.102	-0.006	-3.521	-3.096	
002405	四维图新	-0.06	17.79	7876385	140908736	-0.161	0.043	-0.408	-1.013	-0.620	-0.068	0.183	5.091	17.937	
002406	远东传动	0.13	7.70	3686949	28406876	-0.039	-0.005	-0.070	-0.699	-0.457	-0.032	0.084	2.725	4.496	
002407	多氟多	-1.15	26.71	58767532	1578585472	1.606	1.298	0.617	1.101	1.050	1.131	0.892	279.741	251.710	
002408	齐翔腾达	-0.28	10.81	10882429	117688896	0.126	0.156	-0.060	-0.244	-0.187	0.187	0.266	87.612	83.035	
002409	雅克科技														
002410	广联达	-0.06	17.36	2790009	48425488	-0.139	0.001	-0.280	-0.621	-0.617	-0.135	0.062	3.545	4.579	
002411	必康股份	-0.22	27.24	2655364	71576688	-0.240	-0.088	-0.304	-0.637	-0.432	-0.132	-0.002	-2.449	0.729	
002412	汉森制药	-0.84	15.41	565270	8715212	-0.074	0.011	-0.170	-0.431	-0.216	-0.040	0.060	4.952	6.295	
002413	雷科防务	2.39	11.14	6040695	66510552	0.068	0.136	-0.137	-0.656	-0.285	0.163	0.353	46.206	44.685	
002414	高德红外	1.52	16.68	3235585	53824184	-0.439	-0.230	-0.417	-1.267	-0.835	-0.265	-0.022	-7.295	-3.670	
002415	海康威视	1.97	30.59	67132576	2072629376	0.113	0.270	-0.314	-0.448	-0.593	-0.012	0.135	85.517	24.646	
002416	爱施德	1.79	10.26	4614200	46988572	-0.118	-0.019	-0.198	-1.215	-0.663	-0.108	0.102	14.401	13.011	
002417	三元达														
002418	康盛股份	-1.86	7.90	6242000	49582592	-0.091	-0.065	-0.053			-0.156	-0.092	-32.632	-30.492	
002419	天虹股份	0.57	14.18	4267364	60536696	0.028	0.097	-0.138	-0.177	-0.114	0.078	0.202	10.581	15.045	
002420	毅昌股份	-0.45	6.63	2041601	13581826	-0.437	-0.249	-0.376	-0.981	-0.656	-0.735	-0.224	-8.289	-9.189	
002421	达实智能	-2.09	6.09	31390552	192923856	0.081	0.106	-0.051	0.151	0.512	0.307	0.395	0.609	28.207	
002422	科伦药业	0.63	16.01	1805603	28957176	-0.026	0.072	-0.196	-0.219	-0.204	0.009	0.159	1.962	3.217	
002423	中原特钢	-2.34	12.50	6362257	79610248	0.194	0.240	-0.092	-0.556	-0.634	0.219	0.479	9.125	12.453	
002424	贵州百灵	-0.59	16.87	4234201	71855104	-0.176	0.042	-0.437	-1.156	-0.699	-0.088	0.149	9.167	11.346	
002425	凯撒文化	0.36	8.46	4362101	37135796	-0.211	-0.152	-0.118	-0.857	-0.763	-0.339	-0.157	-24.404	-18.487	
002426	胜利精密														
002427	尤夫股份	-1.23	24.80	13372211	324532864	-0.168	-0.058	-0.222			-0.050		3.833	-6.006	
002428	云南锗业	-1.74	11.88	20374654	243328816	0.329	0.305	0.048	-0.032	0.169	0.498	0.548	123.709	104.520	
002429	兆驰股份	0.91	3.31	78729456	263571024	0.031	-0.006	0.072	0.537	0.247	0.101	-0.086	178.061	129.932	
002430	杭氧股份	5.53	10.50	11073300	113308216	0.344	0.230	0.228	0.837	0.503	0.509	0.366	40.052	29.013	
002431	棕榈股份	2.31	9.74	35633208	345061696	-0.539	-0.415	-0.248	-1.850	-1.446	-0.717	-0.495	-185.538	-218.440	
002432	九安医疗	-0.98	10.11	2547329	25920032	-0.423	-0.275	-0.296	-1.513	-0.947	-0.455	-0.216	-14.921	-11.011	
002433	太安堂	0.22	8.92	4121420	36716588	-0.094	-0.053	-0.083	-0.422	-0.191	-0.097	0.015	-1.656	2.190	
002434	万里扬	-0.14	14.63	12011811	179584736	-0.126	0.067	-0.385	-0.797	-0.625	0.002	0.248	-13.793	-2.767	
002435	长江润发	-1.38	16.40	3019945	49301404	0.051	0.162	-0.221	-0.897	-0.265	0.131	0.229	9.306	12.934	
002436	兴森科技	-1.15	6.00	5865795	35359196	-0.088	-0.049	-0.078	-0.486	-0.322	-0.173	-0.060	-5.395	3.499	
002437	誉衡药业	-0.59	6.72	2404300	16228704	-0.049	0.007	-0.111	-0.940	-0.563	-0.033	0.149	13.842	16.151	
002438	江苏神通	-0.27	7.43	2919476	21639530	-0.298	-0.192	-0.213	-1.356	-0.793	-0.425	-0.187	-8.685	-7.238	
002439	启明星辰	1.13	17.89	3145152	56116700	-0.251	-0.070	-0.362	-1.020	-0.811	-0.192	0.036	11.479	9.034	
002440	闰土股份	-0.95	16.68	7003392	116565504	0.468	0.376	0.183	0.189	0.333	0.451	0.366	35.503	28.987	
002441	众业达	2.12	11.08	3430283	37806536	-0.106	-0.016	-0.180	-1.612	-1.196	-0.094	0.110	33.392	33.697	
002442	龙星化工					-0.028	-0.012	-0.032			-0.020		4.305	2.498	
002443	金洲管道	-1.46	8.75	6900381	60474956	-0.171	-0.107	-0.127	-1.523	-1.067	-0.210	-0.097	-21.150	-7.023	
002444	巨星科技	0.53	15.06	11518582	175409040	-0.040	0.045	-0.171	-0.294	-0.132	-0.005	0.127	-5.383	0.865	
002445	中南文化	0.00	12.35	4843779	59653216	-0.051	-0.079	0.055	-0.214	0.415	-0.021	-0.015	11.899	6.089	
002446	盛路通信	1.73	12.32	2572169	31540492	0.047	0.083	-0.071	0.117	0.019	0.050	0.160	3.263	2.040	
002447	壹桥股份														
002448	中原内配	-0.40	9.98	4396280	44066084	-0.013	0.063	-0.152	-0.590	-0.169	0.068	0.174	29.124	29.406	
002449	国星光电	0.72	15.49	7177694	111170032	-0.112	0.039	-0.301	-0.605	-0.224	-0.049	0.170	14.489	16.700	
002450	康得新	-0.36	21.90	21381848	467096576	0.157	0.220	-0.127	-0.175	-0.250	0.069	0.186	72.341	60.888	
002451	摩恩电气	-0.74	21.45	1292900	27956944	0.402	0.410	-0.016	0.122	0.124	0.318	0.362	7.753	9.300	
002452	长高集团	0.00	6.44	2155356	13948527	-0.096	-0.037	-0.118	-0.712	-0.434	-0.132	0.054	-3.035	0.506	
002453	天马精化	-0.50	7.91	1110500	8784072	0.024	0.071	-0.095	-0.673	0.077	0.129	0.227	0.153	1.663	
002454	松芝股份	0.00	12.08	1667004	20101736	-0.138	-0.074	-0.128	-0.482	-0.280	-0.136	-0.011	0.135	2.322	
002455	百川股份	1.37	11.85	19616876	233092352	0.244	0.082	0.324	1.312	0.583	0.356	0.150	63.871	43.243	
002456	欧菲光	-2.07	18.95	49697864	961549440	0.524	0.470	0.107	0.154	0.100	0.396	0.445	210.095	194.024	
002457	青龙管业	-2.20	12.47	28814474	363092320	-1.351	-0.712	-1.277	-1.135	-0.542	-0.782	-0.147	153.580	142.466	
002458	益生股份	5.19	27.14	8609204	229908064	1.309	1.041	0.536	0.896	0.497	0.817	0.687	26.646	14.565	
002459	天业通联	-1.31	13.58	4415701	59999096	-0.740	-0.580	-0.322	-1.662	-1.189	-0.679	-0.514	-19.950	-26.704	
002460	赣锋锂业	9.41	63.70	46748228	2857611264	3.792	2.693	2.197	2.660	1.237	1.048	0.853	277.005	216.045	
002461	珠江啤酒	0.37	10.90	2254705	24681010	-0.162	-0.023	-0.276	-1.052	-0.443	-0.123	0.109	-3.442	-0.740	
002462	嘉事堂	0.36	36.53	863631	31498160	-0.449	-0.277	-0.344	-0.473	-0.029	-0.132	-0.040	1.105	2.007	
002463	沪电股份	-0.23	4.36	7654260	33424026	-0.034	-0.008	-0.053	-0.483	-0.364	-0.082	0.048	12.005	11.590	
002464	金利科技														
002465	海格通信	0.00	11.14	11905545	132874688	0.082	0.100	-0.035	-0.159	-0.119	0.152	0.183	28.464	38.461	
002466	天齐锂业	3.62	68.44	36126992	2435198208	4.092	3.466	1.253	1.976	1.183	1.062	0.968	249.393	200.830	
002467	二六三	-0.80	7.44	4840430	36000288	-0.171	-0.114	-0.113	-1.002	-0.791	-0.294	-0.107	-16.713	-10.556	
002468	申通快递	-0.62	25.80	3198797	82656704	0.087	-0.034	0.242	0.039	-0.202	-0.013	-0.046	3.040	5.152	
002469	三维工程	-0.14	7.34	2510635	18395994	-0.061	0.010	-0.143	-1.378	-0.644	-0.012	0.187	5.249	8.917	
002470	金正大	2.30	8.00	26872426	214091152	0.159	0.113	0.092	0.370	0.111	0.254	0.196	67.685	41.451	
002471	中超控股	-0.61	4.87	13077574	64088792	-0.022	-0.012	-0.021	-0.058	-0.103	-0.029	0.062	11.940	15.686	
002472	双环传动	-0.40	10.00	3856551	39013840	-0.141	-0.045	-0.192	-0.759	-0.644	-0.185	0.032	-3.674	-3.304	
002473	*ST圣莱														
002474	榕基软件	0.21	9.55	4190915	40034284	-0.320	-0.174	-0.292	-1.770	-1.002	-0.349	-0.095	-17.341	-9.229	
002475	立讯精密	0.05	21.01	14107225	299566944	0.439	0.283	0.312	0.610	0.117	0.254	0.158	54.389	40.733	
002476	宝莫股份	0.00	7.13	4026823	28761922	-0.145	-0.043	-0.203	-1.542	-1.311	-0.252	0.035	-32.771	-26.611	
002477	雏鹰农牧	0.23	4.31	32503764	141694624	-0.057	-0.050	-0.014	-0.645	-0.373	-0.145	-0.115	54.223	100.510	
002478	常宝股份	-2.30	5.95	8582435	51561980	0.080	0.041	0.078	0.323	0.124	0.184	0.002	17.721	23.520	
002479	富春环保	-0.79	11.25	3786689	42518452	-0.152	-0.063	-0.178	-0.577	-0.315	-0.106	0.062	-0.253	-0.586	
002480	新筑股份	0.53	7.53	1984000	14940764	-0.161	-0.111	-0.101	-0.758	-0.567	-0.255	-0.130	-7.935	-4.383	
002481	双塔食品	0.00	6.45	6085688	38967440	-0.085	-0.064	-0.041	-0.472	-0.344	-0.176	-0.106	8.796	8.188	
002482	广田集团	-0.47	8.39	3960750	33346764	-0.089	0.017	-0.212	-1.177	-0.574	-0.097	0.158	-7.719	-17.405	
002483	润邦股份	-0.16	6.13	2372875	14588749	-0.134	-0.084	-0.101	-1.029	-0.544	-0.241	-0.102	-4.657	0.967	
002484	江海股份	-0.93	9.58	1816136	17541458	0.031	0.114	-0.166	-0.922	-0.347	0.152	0.320	15.839	17.965	
002485	希努尔	0.00	26.60	1385061	36755184	0.637	0.772	-0.272	-0.359	-0.285	0.362	0.509	9.206	14.559	
002486	嘉麟杰														
002487	大金重工	0.18	5.65	2555299	14472665	-0.187	-0.125	-0.124	-1.062	-0.672	-0.353	-0.147	-15.630	-9.394	
002488	金固股份	-1.06	10.29	2837269	29423280	-0.358	-0.210	-0.297	-1.366	-0.900	-0.381	-0.130	-8.515	-4.880	
002489	浙江永强	0.00	6.19	6608437	40741144	-0.072	-0.053	-0.038	-0.485	-0.332	-0.160	-0.090	-12.593	-8.493	
002490	*ST墨龙	5.05	4.99	7171668	35319328	0.059	0.024	0.069	0.577	0.283	0.169	0.115	5.837	-1.410	
002491	通鼎互联	0.00	12.80	2504150	32065116	-0.046	0.069	-0.229	-0.832	-0.255	0.043	0.220	-3.941	-1.486	
002492	恒基达鑫	-2.35	7.88	7668524	61387972	-0.316	-0.128	-0.377	-2.335	-1.894	-0.481	-0.173	-58.133	4.666	
002493	荣盛石化	2.76	10.79	18887414	202646912	0.299	0.250	0.098	0.332	0.390	0.426	0.382	70.763	54.288	
002494	华斯股份	0.90	12.37	13320956	164370608	-1.038	-0.862	-0.352	-2.002	-1.840	-0.989	-0.756	-49.725	-64.049	
002495	佳隆股份	0.00	4.29	2672640	11461918	-0.075	-0.046	-0.058	-0.758	-0.496	-0.198	-0.055	-6.431	-3.182	
002496	辉丰股份	3.15	5.24	43862912	227289760	0.071	0.062	0.018	0.040	0.023	0.203	0.237	88.146	54.937	
002497	雅化集团	0.38	13.10	99465024	1288717312	0.778	0.641	0.274	1.415	1.042	1.155	1.086	515.790	362.324	
002498	汉缆股份	0.28	3.61	4180932	15082904	-0.011	-0.003	-0.017	-0.243	-0.037	-0.011	0.046	11.291	14.886	
002499	科林环保					-0.753	-0.320	-0.865			-0.269		-3.212		
002500	山西证券	0.44	11.49	104639488	1206088064	0.465	0.345	0.241	0.519	0.505	0.670	0.506	326.663	255.346	
002501	利源精制	-0.46	10.83	9352512	100833832	-0.099	-0.020	-0.157	-0.753	-0.374	-0.054	0.056	4.675	14.942	
002502	骅威文化					-0.250	-0.157	-0.185	-1.544		-0.305	-0.216	-56.470	-54.076	
002503	搜于特	0.14	7.01	7596715	53499152	0.011	0.037	-0.053	0.014	0.117	0.107	0.133	26.004	21.517	
002504	*ST弘高														
002505	大康农业														
002506	协鑫集成	0.00	4.25	9235645	39323600	-0.008	0.021	-0.057	-0.933	-0.115	0.031	0.188	19.400	34.636	
002507	涪陵榨菜	-0.37	10.75	4431445	47654340	-0.117	-0.086	-0.061	-0.387	-0.333	-0.165	-0.084	1.427	0.156	
002508	老板电器	-0.29	41.88	4919683	206635072	-0.236	-0.202	-0.069	-0.397	-0.303	-0.111	-0.116	-6.141	-6.580	
002509	天广中茂					0.093	0.049	0.088			0.122	0.080	36.349	20.862	
002510	天汽模	1.46	6.97	57484584	404275776	0.009	0.140	-0.262	-0.663	-0.506	0.158	0.523	152.500	182.233	
002511	中顺洁柔	3.82	13.60	6903744	92932176	0.279	0.282	-0.006	-0.277	0.109	0.348	0.403	17.155	14.853	
002512	达华智能	-1.23	16.12	3559900	58146516	0.164	0.254	-0.179	-0.078	0.046	0.209	0.299	4.418	12.616	
002513	蓝丰生化	-1.99	11.35	3394052	38704028	-0.789	-0.431	-0.716			-0.637		-12.304		
002514	宝馨科技	3.70	8.40	7160791	59951100	0.004	-0.002	0.012	-0.023	-0.277	-0.011	0.014	3.905	3.113	
002515	金字火腿	-1.47	9.40	3368669	31997730	0.050	0.151	-0.202	-0.175	-0.263	0.149	0.381	14.365	14.959	
002516	旷达科技	-0.38	5.30	3490300	18533710	-0.038	-0.011	-0.055	-0.773	-0.409	-0.044	0.060	8.093	7.626	
002517	恺英网络	0.93	33.51	3020665	100386320	-0.295	-0.140	-0.311	-0.508	-0.505	-0.162	-0.038	2.934	0.546	
002518	科士达	-1.76	15.60	1996236	31284836	0.315	0.294	0.042	-0.008	-0.075	0.300	0.287	7.373	9.490	
002519	银河电子	4.25	7.11	13145415	93603184	-0.330	-0.247	-0.167	-1.070	-0.871	-0.561	-0.317	-33.846	-20.701	
002520	日发精机	-1.10	9.85	5906882	58232968	0.072	0.056	0.032	-0.162	-0.133	0.152	0.191	13.482	11.533	
002521	齐峰新材	-0.50	9.88	2777309	27546356	-0.016	0.010	-0.052	-0.252	0.033	0.051	0.080	12.641	16.296	
002522	浙江众成	-0.21	14.25	9365349	130971728	-0.545	-0.426	-0.239	-1.120	-0.449	-0.416	-0.289	-12.121	-13.773	
002523	天桥起重	-0.57	5.21	2661020	13875546	-0.048	-0.036	-0.024	-0.316	-0.108	-0.090	-0.083	-8.126	-4.850	
002524	光正集团	2.19	7.95	31919672	254965824	-0.134	-0.015	-0.237	-2.972	-1.968	0.004	0.489	213.670	206.810	
002526	山东矿机	-2.08	7.55	8516461	64512876	-0.006	-0.053	0.092	-0.166	-0.247	-0.058	-0.074	15.857	9.144	
002527	新时达	0.69	10.19	2108012	21618162	-0.136	-0.086	-0.102	-0.378	-0.269	-0.134	-0.017	-2.225	0.882	
002528	英飞拓	0.18	5.42	1733796	9403385	-0.106	-0.063	-0.085	-1.464	-0.681	-0.195	-0.046	-0.254	2.698	
002529	海源机械	-1.97	16.42	2054355	33670748	-0.210	-0.026	-0.367	-0.653	-0.710	-0.150	0.096	-0.036	3.412	
002530	金财互联	0.70	27.36	1436311	39246008	-0.471	-0.113	-0.716	-0.854	0.572	0.020	0.265	0.114	0.933	
002531	天顺风能	-0.16	6.38	6076500	38610896	-0.105	-0.081	-0.047	-0.433	-0.359	-0.246	-0.179	-14.628	-12.567	
002532	新界泵业	-1.14	7.78	6092809	47563956	-0.125	-0.039	-0.171	-1.918	-1.013	-0.177	0.014	-0.523	1.429	
002533	金杯电工	-0.41	7.27	2510040	18283632	-0.079	-0.021	-0.115	-0.767	-0.431	-0.070	0.072	11.517	15.463	
002534	杭锅股份	-2.73	10.69	8340595	89912352	0.367	0.258	0.217	0.595	0.482	0.534	0.321	38.683	36.237	
002535	林州重机	0.00	5.13	4841320	24891548	-0.046	-0.017	-0.057	-0.453	-0.270	-0.062	0.076	11.750	15.700	
002536	西泵股份	-0.43	13.83	6136966	85734080	0.350	0.342	0.015	0.364	0.517	0.512	0.509	17.271	18.985	
002537	海立美达	-0.91	10.86	1510787	16430235	-0.327	-0.148	-0.356	-1.332	-0.609	-0.268	0.011	-12.451	-10.011	
002538	司尔特	-1.08	9.17	4406200	40500520	0.042	0.019	0.048	0.351	0.300	0.069	0.022	-2.937	-3.174	
002539	云图控股	-0.13	7.69	3348784	25760540	-0.227	-0.083	-0.288	-1.642	-1.271	-0.288	0.060	-19.682	12.959	
002540	亚太科技	-0.14	6.94	4030260	28091952	-0.022	0.002	-0.048	-0.296	-0.102	0.001	0.101	17.460	20.506	
002541	鸿路钢构	0.86	16.35	1092815	17953348	-0.242	-0.127	-0.230	-0.819	-0.599	-0.176	-0.031	-2.536	-0.343	
002542	中化岩土	1.79	9.67	29635132	286407584	-0.864	-0.703	-0.320	-2.551	-2.141	-1.063	-0.763	-139.097	-159.757	
002543	万和电气	2.14	21.45	2935463	62361924	-0.822	-0.359	-0.926	-0.589	-0.316	-0.403	-0.125	-0.589	-3.195	
002544	杰赛科技	-0.41	19.25	3289749	63763376	-0.967	-0.628	-0.678	-1.858	-1.410	-0.573	-0.288	-37.591	-30.292	
002545	东方铁塔	-0.99	12.05	1583900	19162124	0.097	0.173	-0.152	0.053	0.186	0.120	0.217	1.329	3.181	
002546	新联电子	1.77	5.75	5137039	29538410	-0.064	-0.027	-0.073	-0.996	-0.662	-0.125	0.032	8.143	10.491	
002547	春兴精工														
002548	金新农	-3.81	10.35	4324630	44807788	-0.399	-0.249	-0.300	-1.496	-0.748	-0.410	-0.215	-8.398	-4.564	
002549	凯美特气	0.00	7.08	1566519	11060643	-0.133	-0.098	-0.071	-0.658	-0.505	-0.250	-0.173	-7.950	-7.976	
002550	千红制药	-0.35	5.66	2335947	13218355	-0.090	-0.060	-0.059	-0.570	-0.362	-0.188	-0.087	-27.646	-24.951	
002551	尚荣医疗	1.51	9.44	6033555	56503916	-0.361	-0.222	-0.279	-1.198	-0.710	-0.455	-0.202	-15.669	-15.648	
002552	宝鼎科技	-1.41	10.51	1927729	20326472	-0.563	-0.430	-0.266	-2.394	-1.737	-0.662	-0.433	-23.423	-20.207	
002553	南方轴承	-0.91	10.84	2377626	25864740	-0.090	0.018	-0.216	-1.376	-0.842	-0.031	0.196	10.358	11.632	
002554	惠博普	0.19	5.39	5607996	30297200	-0.195	-0.154	-0.083	-1.264	-0.878	-0.454	-0.322	-13.499	-14.540	
002555	三七互娱	0.66	22.83	3698290	84485048	-0.563	-0.397	-0.332	-1.129	-1.029	-0.410	-0.258	-14.802	-17.993	
002556	辉隆股份	0.72	7.02	6471910	45433404	-0.055	-0.018	-0.073	-0.768	-0.372	-0.037	0.076	10.197	10.633	
002557	洽洽食品	0.15	13.59	663400	8997281	-0.149	-0.071	-0.155	-0.400	-0.355	-0.163	-0.016	-2.193	-2.149	
002558	巨人网络	-1.27	42.80	1786930	76665488	-0.695	-0.461	-0.467	-1.136	-0.601	-0.116	-0.018	6.682	6.466	
002559	亚威股份	2.34	11.80	8453234	98986232	0.132	0.090	0.085	0.102	0.053	0.151	0.145	12.298	7.673	
002560	通达股份	-1.38	7.84	4033901	31738374	-0.220	-0.067	-0.307	-1.160	-0.628	-0.213	0.118	7.405	23.255	
002561	徐家汇	0.47	12.94	4192522	54415100	-0.090	-0.014	-0.152	-0.646	-0.369	-0.028	0.086	10.225	13.703	
002562	兄弟科技	-0.40	12.57	3133800	39523908	-0.135	0.009	-0.288	-1.375	-0.793	-0.052	0.181	2.744	6.667	
002563	森马服饰	0.13	7.93	3357551	26589698	-0.181	-0.143	-0.077	-0.551	-0.441	-0.318	-0.205	-23.507	-25.768	
002564	天沃科技	1.03	8.81	15289132	131859320	-0.228	-0.229	0.002	-0.621	-0.273	-0.345	-0.380	-16.749	-20.740	
002565	顺灏股份	0.15	6.54	2211352	14451843	-0.329	-0.266	-0.127	-1.109	-0.955	-0.636	-0.461	-23.473	-25.414	
002566	益盛药业	-1.12	9.74	3974113	38772948	-0.335	-0.161	-0.349	-1.412	-0.750	-0.298	-0.058	-7.787	-3.729	
002567	唐人神					-0.228	-0.180	-0.097			-0.323	-0.232	3.034	0.984	
002568	百润股份	-1.52	16.17	2096119	33925976	-0.138	-0.041	-0.193	-0.767	-0.072	0.027	0.082	1.000	2.300	
002569	步森股份														
002570	贝因美					-0.183	-0.070	-0.226	-0.820	-0.352	-0.112	-0.062	-13.894	9.918	
002571	*ST德力	1.34	6.79	6168504	41865324	-0.222	-0.182	-0.079	-0.647		-0.371	-0.290	-8.284	-7.203	
002572	索菲亚	0.15	40.03	2666797	106958712	0.171	0.172	-0.002	-0.077	-0.133	0.004	0.040	1.767	0.725	
002573	清新环境	0.06	17.01	8713290	148472176	-0.488	-0.327	-0.323	-0.457	-0.031	-0.286	-0.105	-17.004	-3.145	
002574	明牌珠宝	2.81	8.77	8391044	73153632	-0.015	0.015	-0.061	-0.709	-0.333	0.019	0.101	14.110	11.343	
002575	群兴玩具	-0.53	9.34	7256533	67835256	-0.045	-0.181	0.272	0.182	-0.397	-0.191	-0.468	12.429	4.912	
002576	通达动力														
002577	雷柏科技	4.51	21.33	6459454	136030464	-0.654	-0.423	-0.462	-1.550	-1.536	-0.402	-0.082	-10.166	-1.492	
002578	闽发铝业	-1.82	4.86	15374100	74892168	0.141	0.109	0.064	0.713	0.671	0.499	0.321	139.527	148.540	
002579	中京电子	-0.70	9.92	1731900	17203642	-0.268	-0.167	-0.202	-1.107	-0.883	-0.359	-0.137	-11.095	-14.258	
002580	圣阳股份	4.14	7.29	13331872	97156280	-0.186	-0.087	-0.199	-1.151	-0.812	-0.275	0.025	0.178	0.300	
002581	未名医药					-0.289	-0.281	-0.017	-0.414	-0.249	-0.187	-0.212	-1.591	-0.070	
002582	好想你	-3.07	14.19	19193044	275505408	0.665	0.445	0.442	0.987	0.839	0.784	0.346	63.841	61.100	
002583	海能达	1.10	16.49	6391914	104972648	0.253	0.258	-0.009	0.028	0.110	0.244	0.315	26.946	24.181	
002584	西陇科学	-3.18	13.40	7552830	102931856	-0.003	0.014	-0.032	-0.342	-0.327	-0.039	-0.058	-0.252	3.887	
002585	双星新材	-0.54	7.35	5483308	40423564	-0.106	-0.092	-0.029	-0.353	-0.406	-0.224	-0.146	-12.684	-12.052	
002586	围海股份														
002587	奥拓电子	0.14	7.29	2032739	14838802	-0.070	-0.063	-0.015	-0.625	-0.444	-0.128	-0.068	-3.835	-4.774	
002588	史丹利	-0.29	6.83	5636278	38489268	-0.227	-0.138	-0.178	-1.381	-0.844	-0.353	-0.113	-5.765	-2.928	
002589	瑞康医药	-0.58	15.40	7373510	113456840	0.036	0.049	-0.025	-0.309	0.188	0.143	0.097	9.971	15.300	
002590	万安科技	-0.59	13.42	5511210	74650032	-0.108	0.142	-0.500	-1.914	-0.908	0.090	0.405	10.229	10.748	
002591	恒大高新	-0.16	12.22	2365250	29046200	-0.555	-0.215	-0.679	-2.988	-2.295	-0.499	-0.008	-0.681	6.084	
002592	八菱科技	-0.74	26.75	442450	11794873	-0.462	-0.284	-0.355	-1.245	-0.529	-0.212	-0.072	-1.114	-0.427	
002593	日上集团	0.00	5.03	2476844	12431319	-0.039	-0.007	-0.063	-0.636	-0.372	-0.044	0.090	5.725	7.603	
002594	比亚迪	0.82	50.49	5730382	290041312	-0.110	-0.053	-0.114	-0.044	-0.123	-0.064	-0.018	-5.419	-9.619	
002595	豪迈科技	0.52	21.07	457415	9628086	-0.218	-0.151	-0.134	-0.515	-0.315	-0.159	-0.076	-0.625	-1.150	
002596	海南瑞泽					-0.061	-0.038	-0.045			-0.092	-0.046	-6.459	-3.771	
002597	金禾实业	1.47	21.41	8221399	174958032	0.152	0.221	-0.138	-0.233	-0.223	0.106	0.220	17.007	14.937	
002598	山东章鼓	-0.27	11.11	684800	7630344	0.041	0.108	-0.134	-0.499	-0.491	0.079	0.257	2.481	3.159	
002599	盛通股份	-2.45	13.55	1249400	16955474	-0.400	-0.293	-0.213	-0.797	-0.555	-0.346	-0.231	-3.256	-3.888	
002600	江粉磁材														
002601	龙蟒佰利	-1.72	18.83	51359220	962795264	0.827	0.706	0.241	0.591	0.784	0.817	0.721	207.799	164.277	
002602	世纪华通	-0.19	36.04	619419	22271754	0.250	0.498	-0.496	-0.213	-0.006	0.109	0.243	2.208	0.870	
002603	以岭药业	0.24	16.57	2566267	42480588	-0.062	0.048	-0.218	-0.653	-0.249	0.007	0.133	4.116	5.319	
002604	龙力生物	-1.22	8.90	5609823	49990976	-0.056	-0.004	-0.104	-0.672	-0.373	-0.030	0.101	12.155	11.379	
002605	姚记扑克	-2.19	12.52	2339300	29541268	-0.257	-0.090	-0.334	-0.983	-0.561	-0.201	0.020	-4.674	-4.156	
002606	大连电瓷														
002607	亚夏汽车	1.67	4.26	7305880	31048738	-0.090	-0.043	-0.094	-1.118	-0.892	-0.239	0.003	-9.030	-8.874	
002608	江苏国信	0.00	11.77	3225972	37933708	-0.185	-0.107	-0.155	-1.331	-0.845	-0.213	-0.100	13.782	4.388	
002609	捷顺科技	-0.91	15.23	3239876	49663252	0.005	0.012	-0.016	-0.437	-0.431	0.011	0.056	4.307	3.098	
002610	爱康科技					-0.043	-0.014	-0.058			-0.115		-127.167		
002611	东方精工	-3.12	13.97	8153149	115855240	0.095	0.189	-0.188	-0.733	-0.581	0.176	0.349	-11.406	-6.680	
002612	朗姿股份	-1.01	12.68	1509416	19179992	-0.267	-0.177	-0.181	-0.823	-0.536	-0.235	-0.100	-5.975	-2.740	
