历史行情.指标排序沪深Ａ股 日期:2017-07-20,四 指标:MACD(12,26,9)   EMV(14,9)   TRIX(12,9)   WVAD(24,6)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  EMV	  MAEMV	  TRIX	  MATRIX	  WVAD	  MAWVAD	
002463	沪电股份	0.23	4.37	9950273	43405808	-0.030	-0.001	-0.058	-0.448	-0.309	-0.053	0.075	18.304	14.711	
002464	金利科技														
002465	海格通信	0.09	11.14	11282045	125538560	0.087	0.104	-0.034	-0.155	-0.077	0.165	0.180	38.521	41.958	
002466	天齐锂业	3.61	66.05	32583900	2155865856	3.769	3.309	0.918	1.923	1.065	1.022	0.948	205.884	194.246	
002467	二六三	2.88	7.50	9345941	69211440	-0.170	-0.100	-0.140	-0.951	-0.714	-0.261	-0.067	-13.537	-8.478	
002468	申通快递	1.72	25.96	3886145	100472952	0.035	-0.064	0.200	-0.073	-0.250	-0.041	-0.043	8.255	5.242	
002469	三维工程	-0.81	7.35	3048370	22510162	-0.045	0.028	-0.147	-1.382	-0.469	0.041	0.224	6.857	10.092	
002470	金正大	0.77	7.82	13727161	107021272	0.132	0.101	0.062	0.302	0.067	0.221	0.190	57.137	36.060	
002471	中超控股	4.03	4.90	19972562	97574288	-0.027	-0.009	-0.035	-0.144	-0.068	-0.014	0.076	21.405	19.026	
002472	双环传动	1.41	10.04	4148717	41676920	-0.133	-0.021	-0.224	-0.958	-0.559	-0.145	0.085	-2.672	-2.030	
002473	*ST圣莱														
002474	榕基软件	0.11	9.53	4850690	46569748	-0.294	-0.137	-0.314	-1.722	-0.819	-0.280	-0.049	-15.852	-5.093	
002475	立讯精密	1.16	21.00	18951250	398863840	0.378	0.244	0.267	0.453	0.075	0.211	0.144	52.305	35.280	
002476	宝莫股份	0.14	7.13	4984900	35773928	-0.132	-0.018	-0.229	-1.596	-1.185	-0.193	0.100	-32.771	-22.613	
002477	雏鹰农牧	0.23	4.30	25558706	111439232	-0.056	-0.048	-0.017	-0.580	-0.336	-0.133	-0.114	96.506	108.459	
002478	常宝股份	-1.93	6.09	11020216	67210656	0.086	0.032	0.110	0.505	0.067	0.152	-0.035	25.640	22.730	
002479	富春环保	1.80	11.34	6451073	72722344	-0.137	-0.040	-0.193	-0.566	-0.238	-0.063	0.088	-1.198	1.331	
002480	新筑股份	-0.53	7.49	3271900	24568162	-0.156	-0.099	-0.114	-0.746	-0.540	-0.224	-0.106	-5.623	-2.503	
002481	双塔食品	-0.15	6.45	5358004	34405552	-0.084	-0.059	-0.050	-0.431	-0.301	-0.161	-0.094	9.768	6.896	
002482	广田集团	0.72	8.43	4688260	39552760	-0.073	0.043	-0.232	-1.090	-0.397	-0.039	0.209	-2.100	-19.130	
002483	润邦股份	-1.13	6.14	4167126	25788082	-0.123	-0.071	-0.104	-0.854	-0.439	-0.201	-0.080	-2.399	2.699	
002484	江海股份	0.42	9.67	2661258	25915204	0.054	0.135	-0.162	-0.832	-0.198	0.203	0.344	16.943	18.889	
002485	希努尔	-0.30	26.60	1033926	27319112	0.662	0.806	-0.289	-0.344	-0.265	0.388	0.551	10.457	15.576	
002486	嘉麟杰														
002487	大金重工	-0.18	5.64	3740454	21189804	-0.178	-0.109	-0.138	-1.048	-0.572	-0.300	-0.112	-12.817	-6.393	
002488	金固股份	0.29	10.40	2481788	25880598	-0.330	-0.173	-0.314	-1.328	-0.775	-0.317	-0.081	-7.223	-2.660	
002489	浙江永强	0.00	6.19	8345121	51556904	-0.071	-0.048	-0.045	-0.439	-0.287	-0.147	-0.074	-7.725	-6.613	
002490	*ST墨龙	1.06	4.75	10652968	50650420	0.032	0.016	0.032	0.526	0.224	0.135	0.097	1.941	-3.197	
002491	通鼎互联	0.47	12.80	5035856	64944164	-0.023	0.097	-0.241	-0.635	-0.124	0.092	0.248	-4.086	-1.027	
002492	恒基达鑫	-1.94	8.07	10312687	84581288	-0.265	-0.081	-0.368	-2.085	-1.851	-0.393	-0.098	9.613	18.585	
002493	荣盛石化	-0.85	10.50	13069341	138029312	0.272	0.238	0.067	0.286	0.411	0.405	0.370	55.427	50.236	
002494	华斯股份	-0.33	12.26	10764526	133521056	-1.029	-0.818	-0.421	-2.009	-1.789	-0.933	-0.711	-54.347	-68.106	
002495	佳隆股份	0.00	4.29	2651522	11430811	-0.071	-0.039	-0.066	-0.699	-0.429	-0.165	-0.026	-5.672	-1.212	
002496	辉丰股份	0.40	5.08	21845340	111227536	0.056	0.060	-0.008	-0.016	0.042	0.196	0.244	58.687	49.842	
002497	雅化集团	7.85	13.05	154937856	2015990272	0.720	0.607	0.225	1.517	1.004	1.121	1.042	441.014	325.484	
002498	汉缆股份	0.00	3.60	5397409	19470630	-0.011	-0.001	-0.020	-0.280	0.001	0.004	0.055	11.550	16.747	
002499	科林环保					-0.753	-0.320	-0.865			-0.269		-3.212		
002500	山西证券	0.18	11.44	170948880	1970897408	0.427	0.315	0.224	0.572	0.516	0.620	0.457	303.710	238.920	
002501	利源精制	-1.00	10.88	8695800	95168808	-0.075	-0.001	-0.149	-0.654	-0.286	-0.016	0.071	8.923	18.190	
002502	骅威文化					-0.250	-0.157	-0.185	-1.544		-0.305	-0.216	-56.470	-54.076	
002503	搜于特	1.16	7.00	11992700	84004528	0.021	0.044	-0.045	-0.115	0.131	0.134	0.123	19.557	24.813	
002504	*ST弘高														
002505	大康农业														
002506	协鑫集成	-0.70	4.25	9154301	39132916	-0.002	0.028	-0.061	-0.602	0.048	0.067	0.219	17.861	42.731	
002507	涪陵榨菜	0.84	10.79	4427140	47694148	-0.118	-0.079	-0.079	-0.520	-0.303	-0.154	-0.062	4.396	-0.083	
002508	老板电器	0.36	42.00	5749549	238985536	-0.233	-0.193	-0.080	-0.427	-0.303	-0.111	-0.115	-2.280	-7.351	
002509	天广中茂					0.093	0.049	0.088			0.122	0.080	36.349	20.862	
002510	天汽模	-1.01	6.87	50100448	347234944	0.032	0.173	-0.282	-0.878	-0.375	0.255	0.590	193.149	200.504	
002511	中顺洁柔	-1.28	13.10	3094794	40766140	0.256	0.282	-0.054	-0.208	0.165	0.355	0.416	12.416	14.496	
002512	达华智能	0.25	16.32	3040644	49640592	0.202	0.276	-0.149	-0.124	0.077	0.242	0.312	6.958	16.068	
002513	蓝丰生化	-0.17	11.58	3404040	39558936	-0.704	-0.341	-0.725			-0.510		-10.267		
002514	宝馨科技	0.75	8.10	2086799	16868146	-0.020	-0.003	-0.033	-0.336	-0.297	-0.016	0.018	2.911	3.140	
002515	金字火腿	1.81	9.54	5425495	51496920	0.071	0.176	-0.209	-0.169	-0.232	0.205	0.424	8.074	20.254	
002516	旷达科技	0.38	5.32	4826924	25831402	-0.033	-0.004	-0.058	-0.739	-0.325	-0.016	0.075	6.619	10.853	
002517	恺英网络	2.79	33.20	4180392	136945696	-0.328	-0.101	-0.454	-0.592	-0.500	-0.146	-0.003	4.012	0.078	
002518	科士达	0.19	15.88	2499041	39686108	0.321	0.289	0.064	0.069	-0.058	0.294	0.281	9.392	10.060	
002519	银河电子	1.34	6.82	6553043	44679448	-0.340	-0.226	-0.228	-1.103	-0.812	-0.508	-0.271	-25.386	-15.845	
002520	日发精机	6.52	9.96	8702296	85229408	0.054	0.052	0.005	-0.186	-0.099	0.151	0.193	14.791	10.964	
002521	齐峰新材	-0.90	9.93	3765458	37496828	-0.002	0.016	-0.036	-0.113	0.082	0.071	0.075	14.915	17.641	
002522	浙江众成	-1.18	14.28	4427645	63518156	-0.516	-0.396	-0.240	-1.079	-0.345	-0.373	-0.269	-16.326	-13.571	
002523	天桥起重	-0.95	5.24	3211300	16880756	-0.041	-0.033	-0.017	-0.285	-0.080	-0.077	-0.091	-6.573	-3.526	
002524	光正集团	-0.13	7.78	20557850	161453072	-0.133	0.014	-0.295	-2.923	-1.522	0.098	0.581	209.870	207.262	
002526	山东矿机	5.76	7.71	19546172	151349568	-0.030	-0.064	0.069	0.012	-0.238	-0.090	-0.071	20.676	6.275	
002527	新时达	0.20	10.12	1686405	17145310	-0.134	-0.073	-0.123	-0.397	-0.229	-0.106	0.004	-1.116	2.154	
002528	英飞拓	-0.73	5.41	3010822	16386843	-0.098	-0.053	-0.091	-1.432	-0.498	-0.155	-0.022	1.307	3.405	
002529	海源机械	6.35	16.75	3579624	59154120	-0.192	0.019	-0.423	-0.631	-0.661	-0.100	0.152	3.237	4.394	
002530	金财互联	-4.16	27.17	2961855	81512064	-0.353	-0.024	-0.658	-0.259	0.839	0.104	0.296	-0.983	0.787	
002531	天顺风能	0.47	6.39	3486495	22288126	-0.103	-0.075	-0.056	-0.345	-0.361	-0.233	-0.163	-14.609	-10.865	
002532	新界泵业	0.90	7.87	6416246	50459220	-0.107	-0.018	-0.178	-1.501	-0.799	-0.128	0.049	4.142	1.625	
002533	金杯电工	0.27	7.30	2842670	20759454	-0.066	-0.007	-0.118	-0.687	-0.351	-0.028	0.093	14.194	16.948	
002534	杭锅股份	0.37	10.99	11481958	125291552	0.366	0.231	0.269	0.800	0.414	0.486	0.277	44.932	33.279	
002535	林州重机	1.18	5.13	6344023	32562696	-0.044	-0.010	-0.069	-0.420	-0.193	-0.030	0.097	13.066	18.083	
002536	西泵股份	3.19	13.89	8708298	120081952	0.354	0.340	0.028	0.406	0.546	0.528	0.488	16.947	20.855	
002537	海立美达	0.83	10.96	3389306	37421968	-0.288	-0.104	-0.367	-1.105	-0.419	-0.190	0.056	-11.817	-8.796	
002538	司尔特	0.22	9.27	6483400	60041020	0.041	0.013	0.057	0.475	0.273	0.058	0.009	-0.270	-2.351	
002539	云图控股	0.13	7.70	4847867	37406100	-0.202	-0.047	-0.310	-1.530	-1.115	-0.203	0.132	21.481	20.903	
002540	亚太科技	-0.43	6.95	6655053	46354672	-0.020	0.008	-0.056	-0.203	-0.040	0.021	0.118	21.505	22.304	
002541	鸿路钢构	0.25	16.21	900419	14623167	-0.236	-0.098	-0.277	-0.889	-0.518	-0.143	-0.003	-0.372	0.276	
002542	中化岩土	-1.55	9.50	25417504	245127888	-0.861	-0.663	-0.394	-2.454	-1.990	-1.001	-0.693	-181.395	-150.204	
002543	万和电气	0.29	21.00	2141031	45022220	-0.741	-0.243	-0.997	-0.641	-0.262	-0.312	-0.081	-3.682	-2.934	
002544	杰赛科技	0.10	19.33	3519292	68081496	-0.910	-0.543	-0.734	-1.947	-1.251	-0.501	-0.230	-31.610	-27.389	
002545	东方铁塔	0.00	12.17	1999050	24320158	0.121	0.191	-0.141	0.268	0.194	0.148	0.238	5.609	1.871	
002546	新联电子	0.00	5.65	2769960	15752727	-0.066	-0.018	-0.096	-1.010	-0.559	-0.095	0.062	4.897	12.413	
002547	春兴精工														
002548	金新农	0.09	10.76	1537189	16576490	-0.346	-0.212	-0.270	-1.327	-0.597	-0.347	-0.181	-4.359	-3.733	
002549	凯美特气	-0.28	7.08	2057664	14608644	-0.127	-0.089	-0.077	-0.694	-0.496	-0.229	-0.159	-10.405	-7.190	
002550	千红制药	0.89	5.68	4014399	22799922	-0.086	-0.053	-0.066	-0.532	-0.299	-0.162	-0.071	-24.636	-23.433	
002551	尚荣医疗	0.43	9.30	5955289	55356408	-0.349	-0.187	-0.324	-1.183	-0.609	-0.393	-0.153	-18.404	-13.675	
002552	宝鼎科技	0.19	10.66	2019978	21622672	-0.543	-0.397	-0.293	-2.405	-1.551	-0.613	-0.380	-15.514	-17.703	
002553	南方轴承	1.39	10.94	2698200	29337004	-0.070	0.045	-0.230	-1.535	-0.652	0.022	0.244	12.830	12.368	
002554	惠博普	-0.92	5.38	8003700	43443540	-0.191	-0.143	-0.095	-1.174	-0.782	-0.421	-0.299	-12.377	-13.465	
002555	三七互娱	-0.79	22.68	6134815	141755440	-0.568	-0.355	-0.427	-1.054	-0.951	-0.389	-0.212	-12.499	-17.328	
002556	辉隆股份	0.87	6.97	7852000	55632716	-0.053	-0.009	-0.088	-0.757	-0.283	-0.005	0.090	10.385	12.692	
002557	洽洽食品	0.52	13.57	1056198	14368429	-0.149	-0.052	-0.194	-0.381	-0.321	-0.140	0.023	-1.647	-2.125	
002558	巨人网络	0.35	43.35	1740067	75489968	-0.603	-0.403	-0.401	-1.046	-0.521	-0.080	-0.005	5.829	6.037	
002559	亚威股份	3.69	11.53	7865067	90989848	0.088	0.079	0.018	0.113	0.047	0.132	0.141	9.463	6.463	
002560	通达股份	0.89	7.95	5297883	42153924	-0.185	-0.029	-0.313	-0.988	-0.504	-0.119	0.174	28.403	28.283	
002561	徐家汇	-0.08	12.88	5285378	68415032	-0.078	0.005	-0.166	-0.632	-0.289	0.006	0.100	9.482	15.895	
002562	兄弟科技	-0.39	12.62	5048997	64366752	-0.106	0.045	-0.301	-1.259	-0.612	0.007	0.226	6.433	8.328	
002563	森马服饰	0.25	7.92	3947805	31168208	-0.181	-0.133	-0.096	-0.579	-0.397	-0.299	-0.179	-26.378	-24.896	
002564	天沃科技	-0.80	8.72	6896831	60512880	-0.232	-0.229	-0.006	-0.546	-0.265	-0.344	-0.398	-24.461	-18.848	
002565	顺灏股份	1.71	6.53	4410010	28773290	-0.326	-0.250	-0.152	-1.305	-0.876	-0.597	-0.425	-25.007	-24.009	
002566	益盛药业	0.00	9.85	3388445	33446360	-0.286	-0.118	-0.336	-1.378	-0.597	-0.214	-0.021	-4.971	-1.990	
002567	唐人神					-0.228	-0.180	-0.097			-0.323	-0.232	3.034	0.984	
002568	百润股份	-0.42	16.42	1889997	31164086	-0.080	-0.017	-0.126	-0.668	0.026	0.069	0.078	2.299	2.583	
002569	步森股份														
002570	贝因美					-0.183	-0.070	-0.226	-0.820	-0.352	-0.112	-0.062	-13.894	9.918	
002571	*ST德力	0.00	6.70	5726501	38494528	-0.219	-0.173	-0.093	-0.705		-0.340	-0.285	-8.552	-5.539	
002572	索菲亚	1.24	39.97	3226253	128291928	0.133	0.173	-0.080	-0.016	-0.126	-0.003	0.060	3.967	-0.755	
002573	清新环境	0.35	17.00	9338017	159352064	-0.463	-0.286	-0.353	-0.309	0.014	-0.236	-0.074	-12.402	2.996	
002574	明牌珠宝	0.35	8.53	4239887	36189428	-0.025	0.023	-0.097	-0.800	-0.245	0.040	0.109	10.371	12.471	
002575	群兴玩具	-1.57	9.39	11987415	114977256	-0.070	-0.215	0.289	0.199	-0.515	-0.270	-0.513	14.777	2.122	
002576	通达动力														
002577	雷柏科技	2.98	20.41	4780975	98181680	-0.718	-0.365	-0.706	-1.743	-1.439	-0.354	-0.008	-2.506	1.414	
002578	闽发铝业	-1.79	4.95	24031454	119048768	0.145	0.101	0.088	0.842	0.611	0.476	0.266	149.777	151.114	
002579	中京电子	1.94	9.99	2516037	24976968	-0.261	-0.142	-0.238	-1.069	-0.790	-0.317	-0.083	-5.557	-15.061	
002580	圣阳股份	0.00	7.00	7051130	49968064	-0.189	-0.062	-0.255	-1.291	-0.681	-0.211	0.086	-6.266	2.081	
002581	未名医药					-0.289	-0.281	-0.017	-0.414	-0.249	-0.187	-0.212	-1.591	-0.070	
002582	好想你	-0.95	14.64	24463910	358903936	0.679	0.389	0.580	1.132	0.686	0.712	0.248	74.280	54.009	
002583	海能达	0.00	16.31	3621377	59149032	0.233	0.259	-0.051	0.145	0.164	0.248	0.331	31.992	23.325	
002584	西陇科学	0.80	13.84	8045400	111439792	0.024	0.018	0.013	-0.176	-0.356	-0.038	-0.056	6.886	3.303	
002585	双星新材	0.68	7.39	8375154	61977084	-0.111	-0.088	-0.045	-0.308	-0.402	-0.218	-0.124	-11.588	-11.134	
002586	围海股份														
002587	奥拓电子	0.00	7.28	3694525	27083740	-0.074	-0.061	-0.027	-0.631	-0.384	-0.122	-0.053	-2.819	-4.968	
002588	史丹利	0.15	6.85	6039585	41393276	-0.212	-0.115	-0.193	-1.347	-0.699	-0.292	-0.069	-2.701	-0.671	
002589	瑞康医药	-1.96	15.49	12874193	201447344	0.067	0.052	0.030	-0.176	0.248	0.160	0.068	8.365	19.869	
002590	万安科技	0.00	13.50	7434669	101245064	-0.042	0.204	-0.494	-1.797	-0.647	0.190	0.448	14.178	14.704	
002591	恒大高新	-0.41	12.24	4036850	49922672	-0.502	-0.130	-0.743	-2.868	-2.033	-0.389	0.109	6.819	8.049	
002592	八菱科技	0.82	26.95	771329	20645342	-0.436	-0.240	-0.391	-0.979	-0.387	-0.181	-0.042	-2.370	0.025	
002593	日上集团	0.20	5.03	3143366	15831757	-0.034	0.000	-0.069	-0.582	-0.310	-0.009	0.113	6.982	8.285	
002594	比亚迪	0.99	50.08	3591887	179475936	-0.166	-0.038	-0.255	-0.076	-0.124	-0.062	-0.005	-6.105	-9.332	
002595	豪迈科技	0.05	20.96	785905	16495334	-0.224	-0.134	-0.179	-0.447	-0.289	-0.147	-0.052	-1.391	-1.113	
002596	海南瑞泽					-0.061	-0.038	-0.045			-0.092	-0.046	-6.459	-3.771	
002597	金禾实业	-0.61	21.10	8047800	170462864	0.134	0.238	-0.208	-0.276	-0.192	0.122	0.249	16.353	15.734	
002598	山东章鼓	-0.27	11.14	1602300	18004924	0.044	0.125	-0.162	-0.350	-0.372	0.109	0.297	3.389	3.293	
002599	盛通股份	0.94	13.89	3736720	51274000	-0.365	-0.267	-0.197	-0.570	-0.482	-0.310	-0.215	-2.742	-3.832	
002600	江粉磁材														
002601	龙蟒佰利	1.11	19.16	68671696	1311516288	0.819	0.676	0.286	0.727	0.827	0.804	0.678	218.653	151.073	
002602	世纪华通	3.20	36.11	2327124	83375080	0.276	0.560	-0.568	-0.231	0.042	0.140	0.271	0.869	1.188	
002603	以岭药业	-0.78	16.53	4170307	69430344	-0.037	0.075	-0.224	-0.517	-0.163	0.042	0.157	2.033	6.323	
002604	龙力生物	1.12	9.01	6497521	58685156	-0.045	0.009	-0.107	-0.598	-0.274	0.002	0.125	11.673	12.141	
002605	姚记扑克	-1.46	12.80	2501050	32228500	-0.204	-0.048	-0.313	-0.740	-0.459	-0.141	0.065	-2.885	-2.386	
002606	大连电瓷														
002607	亚夏汽车	-0.48	4.19	7301193	30887184	-0.088	-0.031	-0.114	-1.112	-0.783	-0.188	0.055	-8.643	-6.718	
002608	江苏国信	0.17	11.77	3844140	45232564	-0.174	-0.088	-0.173	-1.277	-0.702	-0.186	-0.079	9.712	3.247	
002609	捷顺科技	3.09	15.37	3270948	49670744	-0.003	0.014	-0.035	-0.520	-0.389	0.015	0.064	6.122	2.693	
002610	爱康科技					-0.043	-0.014	-0.058			-0.115		-127.167		
002611	东方精工	5.33	14.42	8649851	123435952	0.120	0.212	-0.184	-0.800	-0.497	0.216	0.386	-3.474	-4.752	
002612	朗姿股份	-0.39	12.81	1326100	17085912	-0.245	-0.154	-0.182	-0.671	-0.474	-0.200	-0.074	-3.682	-1.199	
002613	北玻股份	-0.89	4.43	4513611	20200876	-0.152	-0.101	-0.103	-1.110	-0.908	-0.438	-0.210	-13.262	-5.812	
002614	奥佳华	1.56	17.53	3855724	66853500	0.088	0.275	-0.372	-0.541	-0.218	0.134	0.388	23.927	21.240	
002615	哈尔斯	-1.90	9.79	3554150	35248960	-0.255	-0.100	-0.311	-1.153	-0.682	-0.283	-0.012	-9.873	-4.231	
002616	长青集团	-0.10	9.90	10708122	106955816	-0.619	-0.453	-0.332	-1.535	-1.120	-0.716	-0.533	-85.600	-75.466	
002617	露笑科技	0.07	14.08	1843204	25962094	-0.219	-0.104	-0.228	-1.180	-0.632	-0.181	-0.060	-12.934	-20.767	
002618	丹邦科技	2.14	10.51	2751280	29037624	-0.429	-0.268	-0.321	-1.258	-0.885	-0.416	-0.148	-4.437	-1.923	
002619	巨龙管业					-0.339	-0.180	-0.318			-0.464	-0.208	-14.362	0.164	
002620	瑞和股份	0.24	12.50	2349192	29556100	-0.901	-0.524	-0.754	-1.882	-1.105	-0.728	-0.275	-15.086	-10.152	
002621	三垒股份					-0.053	-0.011	-0.084			-0.015		1.077		
002622	融钰集团														
002623	亚玛顿	0.17	24.18	1334121	32359262	-0.665	-0.222	-0.885	-0.788	-0.420	-0.191	0.044	-1.214	1.362	
002624	完美世界	0.20	30.76	3830384	119088800	-0.874	-0.521	-0.704	-0.687	-0.590	-0.404	-0.217	-13.268	-11.129	
002625	光启技术														
002626	金达威	2.14	13.83	4704164	64631492	0.075	0.197	-0.244	-1.138	-0.494	0.144	0.407	14.762	11.574	
002627	宜昌交运	0.29	17.42	1175262	20677124	-0.205	-0.039	-0.332	-0.686	-0.321	-0.058	0.093	1.466	2.443	
002628	成都路桥	3.18	8.10	14522596	116125080	0.421	0.332	0.178	1.287	1.151	0.975	0.754	117.806	105.632	
002629	仁智股份	1.21	6.70	4466617	30017612	-0.240	-0.157	-0.167	-0.793	-0.357	-0.333	-0.144	-20.330	-14.732	
002630	华西能源	1.97	11.41	4193650	48027592	-0.118	-0.099	-0.037	-0.146	-0.372	-0.155	-0.105	-5.893	-9.219	
002631	德尔未来	6.86	14.79	18338204	269572288	-0.001	0.168	-0.338	-1.012	-0.766	0.087	0.375	62.097	46.661	
002632	道明光学	10.03	8.78	9224409	78806096	0.060	0.026	0.068	-0.074	-0.255	0.123	0.101	20.493	13.606	
002633	申科股份	0.28	14.20	1485700	21187676	-1.014	-0.905	-0.219	-1.943	-1.320	-0.881	-0.798	-15.359	-24.803	
002634	棒杰股份	0.00	6.98	3523060	24762422	-0.385	-0.257	-0.258	-1.860	-1.093	-0.549	-0.294	-18.897	-7.978	
002635	安洁科技	0.68	33.89	7088848	241926400	-0.468	-0.215	-0.506	-0.186	-0.590	-0.277	-0.044	-7.657	-12.872	
002636	金安国纪	-0.72	19.28	20914366	402628640	0.716	0.565	0.303	0.199	0.357	0.645	0.573	93.163	69.451	
002637	赞宇科技	0.66	10.63	2418034	25705898	-0.031	-0.006	-0.050	-0.146	-0.081	0.036	0.075	8.924	9.511	
002638	勤上股份														
002639	雪人股份	-0.60	8.24	6637300	55032384	-0.162	-0.052	-0.221	-1.393	-0.551	-0.076	0.114	23.572	25.586	
002640	跨境通	0.84	19.24	6365244	122104488	-0.012	0.261	-0.548	-0.945	-0.243	0.087	0.378	11.656	7.708	
002641	永高股份	-0.39	5.10	2172413	11097436	-0.044	-0.021	-0.046	-0.086	-0.059	-0.089	-0.016	-2.355	-0.642	
002642	荣之联	0.05	18.77	10190439	193252800	-0.784	-0.339	-0.890			-0.331	-0.082	-24.119	-10.339	
002643	万润股份	0.00	12.92	9514095	124266704	-0.442	-0.213	-0.458	-1.492	-0.815	-0.312	-0.036	-6.226	-3.462	
002644	佛慈制药	0.66	9.17	1741277	15924719	-0.042	-0.024	-0.035	-0.191	-0.201	-0.062	0.007	0.792	0.940	
002645	华宏科技	1.52	16.03	1084780	17496434	-0.534	-0.319	-0.432	-1.274	-0.817	-0.365	-0.116	-2.244	-1.190	
002646	青青稞酒	0.24	16.99	1990518	33681172	-0.070	-0.027	-0.086	-0.278	-0.154	-0.036	0.014	4.927	3.510	
002647	民盛金科	0.25	36.07	284102	10222181	-0.057	0.287	-0.688	-0.744	-0.445	0.016	0.206	0.946	1.679	
002648	卫星石化	-0.13	15.96	16590361	264181888	0.219	0.365	-0.293	-0.559	-0.139	0.225	0.498	32.343	38.154	
002649	博彦科技	-0.20	9.90	5081982	50615732	-0.357	-0.217	-0.281	-1.365	-0.786	-0.366	-0.176	-22.686	-21.268	
002650	加加食品														
002651	利君股份	1.33	9.13	9796307	89115096	-0.126	-0.026	-0.201	-1.115	-0.382	0.016	0.197	24.980	50.190	
002652	扬子新材	1.64	6.81	7884204	54286300	-0.192	-0.168	-0.049	-0.663	-0.681	-0.277	-0.156	1.953	1.597	
002653	海思科	0.00	12.21	755262	9215345	-0.229	-0.162	-0.134	-0.566	-0.402	-0.205	-0.096	-0.814	-0.227	
002654	万润科技					-0.021	-0.008	-0.027			-0.019		-6.370		
002655	共达电声	0.00	8.59	8342530	71690432	-0.140	-0.115	-0.050	-0.323	-0.455	-0.180	-0.089	9.584	9.980	
002656	摩登大道	0.38	15.80	2168329	33983516	-0.255	-0.117	-0.275	-1.308	-0.674	-0.158	0.025	-1.223	-0.697	
002657	中科金财	-0.12	25.85	3498277	91202480	-0.867	-0.516	-0.702	-1.380	-0.693	-0.313	-0.104	-12.843	-6.835	
002658	雪迪龙	-0.64	14.08	5082970	72103312	-0.927	-0.613	-0.628	-3.050	-1.580	-0.736	-0.461	-9.439	-8.553	
002659	中泰桥梁	-0.19	15.50	981800	15263354	0.167	0.304	-0.275	-0.461	0.052	0.257	0.402	5.252	7.492	
002660	茂硕电源	0.47	8.59	2153608	18714300	-0.234	-0.104	-0.259	-1.336	-0.881	-0.246	-0.007	-2.396	0.129	
002661	克明面业	-0.39	15.17	1122067	17086890	-0.244	-0.155	-0.178	-0.518	-0.325	-0.209	-0.120	-5.348	-4.701	
002662	京威股份	-0.60	6.64	6853748	45446400	-0.148	-0.079	-0.138	-0.873	-0.460	-0.210	-0.047	-15.964	-8.367	
002663	普邦股份					-0.038	-0.037	-0.000	0.112	-0.072	-0.147	-0.147	15.103	-11.671	
002664	信质电机	0.44	27.50	4802500	133333096	0.079	0.419	-0.679			0.169	0.387	47.303	45.567	
002665	首航节能	-0.98	7.07	15994011	113588160	-0.104	-0.103	-0.002	-0.552	-0.240	-0.186	-0.230	-13.083	-3.905	
002666	德联集团	-0.17	5.86	3390548	19981902	-0.147	-0.100	-0.093	-0.875	-0.618	-0.255	-0.128	-0.701	2.303	
002667	鞍重股份	2.25	16.83	1862588	30980546	-0.437	-0.224	-0.427	-1.076	-0.671	-0.284	-0.050	-5.127	-3.687	
002668	奥马电器					-0.282	-0.287	0.010	-0.186	-0.200	-0.179	-0.197	-0.313	-1.625	
002669	康达新材														
002670	国盛金控	-1.96	14.99	6800832	104108560	-0.158	-0.057	-0.202	-1.360	-1.325	-0.173	0.028	-3.060	0.580	
002671	龙泉股份	-0.11	8.93	4924454	44374680	-0.632	-0.392	-0.480	-1.860	-1.439	-0.735	-0.453	-61.290	-57.272	
002672	东江环保	-0.13	15.61	3000698	46952780	-0.399	-0.227	-0.344	-0.742	-0.487	-0.260	-0.104	-14.357	-11.129	
002673	西部证券	-0.97	15.31	74928904	1149785472	0.310	0.270	0.080	0.260	0.238	0.298	0.279	133.570	114.426	
002674	兴业科技	-1.29	11.45	1333560	15436188	-0.306	-0.192	-0.227	-1.097	-0.673	-0.266	-0.105	-3.661	-3.223	
002675	东诚药业	-3.91	11.80	13256263	158107360	-0.171	-0.065	-0.212			-0.112		16.663		
002676	顺威股份					0.580	0.478	0.204	0.462	0.492	0.635	0.366	22.767	25.118	
002677	浙江美大	0.56	14.35	4838252	68745448	-0.065	-0.130	0.130	0.041	-0.192	-0.118	-0.153	9.116	6.301	
002678	珠江钢琴	0.86	11.75	1366294	16022572	-0.099	0.027	-0.252	-1.137	-0.444	-0.019	0.210	3.566	2.905	
002679	福建金森	-0.86	19.52	2032018	40042048	-0.664	-0.101	-1.126	-1.808	-0.882	-0.219	0.195	-12.181	-3.899	
002680	长生生物	-0.88	13.49	1811037	24589100	-0.354	-0.202	-0.304	-1.000	-0.385	-0.226	-0.034	-6.806	-5.221	
002681	奋达科技	-2.00	11.28	4117812	47209196	-0.343	-0.240	-0.206	-1.411	-0.837	-0.341	-0.199	-22.609	-15.867	
002682	龙洲股份	-0.59	11.75	3007140	35700136	-0.621	-0.462	-0.318	-1.054	-1.151	-0.660	-0.465	-13.582	-14.860	
002683	宏大爆破	0.12	8.61	4583037	39435980	-0.061	-0.009	-0.104	-1.020	-0.362	0.025	0.121	19.694	18.571	
002684	猛狮科技														
002685	华东重机					0.509	0.321	0.375	1.307	1.003	0.839	0.523	19.321	9.046	
002686	亿利达	2.19	13.07	1902855	24979968	-0.023	0.140	-0.326	-0.973	-0.441	0.135	0.306	3.440	6.796	
