历史行情.指标排序沪深Ａ股 日期:2017-07-25,二 指标:MACD(12,26,9)   DMA(10,50,10)   BOLL(20)   BIAS(6,12,24)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  DIF	  DIFMA	  BOLL	  UB	  LB	  BIAS1	  BIAS2	  BIAS3	
000935	四川双马																
000936	华西股份	-1.48	7.30	7293019	53149500	0.058	0.036	0.045	0.134		7.187	7.529	6.844	0.390	0.980	2.015	
000937	冀中能源	0.71	7.08	71049320	499564064	0.305	0.252	0.106	0.778		6.593	7.463	5.722	-1.301	3.496	9.344	
000938	紫光股份	-1.25	53.62	2759390	149035632	-0.406	0.258	-1.328	0.570		57.395	62.229	52.560	-1.705	-4.066	-6.624	
000939	凯迪生态	-0.19	5.28	6315900	33265290	0.023	0.023	-0.000	0.106		5.238	5.534	4.941	0.860	0.047	1.425	
000948	南天信息	-0.64	10.91	2082136	22787188	-0.362	-0.227	-0.269	-0.740		11.854	13.402	10.305	-0.213	-4.633	-8.245	
000949	新乡化纤	-0.98	5.04	11716418	58790600	0.103	0.083	0.038	0.269		4.854	5.167	4.541	0.699	2.007	4.863	
000951	中国重汽	-1.94	17.18	9997309	172539168	0.886	0.843	0.086	2.556		16.199	17.811	14.588	0.282	3.406	7.954	
000952	广济药业	0.00	13.82	3742808	51658664	-0.238	-0.197	-0.081	-0.394		14.190	15.415	12.965	2.421	-0.157	-2.384	
000953	*ST河化	-4.95	9.79	459000	4493610	-0.224	-0.070	-0.307									
000955	欣龙控股					-0.051	-0.016	-0.070	-0.039		5.721	6.040	5.402	-1.218	-3.217	-3.330	
000957	中通客车	-0.87	11.45	8760819	101069512	-0.072	-0.066	-0.013	-0.225		11.501	12.709	10.293	2.050	2.232	-0.236	
000958	东方能源	-1.83	6.99	20889096	147179296	-0.467	-0.429	-0.076	-1.510		7.679	8.826	6.532	-0.616	-4.595	-11.012	
000959	首钢股份	-2.37	7.43	21428930	159259968	0.161	0.173	-0.022	0.528		7.391	7.812	6.969	-1.131	-1.054	2.002	
000960	锡业股份	-0.80	14.95	41217904	612319232	0.692	0.677	0.030	2.009		14.214	15.461	12.968	0.380	2.386	7.664	
000961	中南建设	-0.48	6.27	11379943	71377104	-0.110	-0.093	-0.034	-0.298		6.430	6.818	6.041	0.939	-1.013	-2.703	
000962	东方钽业	6.88	10.57	15518229	158116192	0.324	0.281	0.084	0.911		9.663	10.620	8.705	4.705	6.258	10.932	
000963	华东医药	0.69	46.65	3293526	153976896	-0.422	-0.121	-0.601	-0.451		48.280	50.729	45.831	-0.731	-1.548	-3.989	
000965	天保基建	-1.93	7.61	16370723	124900424	-0.328	-0.305	-0.046	-0.896		8.033	9.037	7.030	1.534	-1.180	-6.482	
000966	长源电力	-1.08	4.58	4837800	22192472	-0.065	-0.060	-0.011	-0.170		4.688	5.006	4.371	0.439	-0.091	-2.760	
000967	盈峰环境	-0.65	9.16	3491216	31958050	-0.313	-0.175	-0.277	-0.545		10.119	11.413	8.825	-1.116	-5.632	-10.203	
000968	蓝焰控股	-1.43	13.11	3503281	45623500	-0.195	-0.085	-0.220	-0.228		13.970	15.014	12.926	-1.638	-3.750	-5.610	
000969	安泰科技	1.30	9.35	15214593	143028080	0.145	0.134	0.023	0.445		9.022	9.568	8.476	2.335	2.541	4.377	
000970	中科三环	2.35	16.14	62440176	1007189760	0.406	0.430	-0.048	1.313		15.380	16.593	14.166	3.661	3.556	5.568	
000971	高升控股	-1.81	17.36	3264790	56723572	0.208	0.123	0.170	0.390		17.050	18.257	15.843	-2.554	1.092	1.841	
000972	*ST中基	-0.74	4.03	2849613	11474935	-0.018	-0.022	0.007	-0.022		4.035	4.170	3.899	0.792	0.270	0.072	
000973	佛塑科技	-0.53	7.52	22358278	167982592	0.018	0.074	-0.111	0.221		7.733	8.197	7.268	-0.133	-2.306	-2.290	
000975	银泰资源	0.59	13.59	7088758	95593336	0.158	0.103	0.111	0.394		13.064	13.836	12.292	2.656	2.844	4.582	
000976	春晖股份	0.49	8.13	4913076	39402940	-0.094	-0.062	-0.065	-0.211		8.347	8.816	7.878	0.123	-0.621	-3.051	
000977	浪潮信息					-0.128	-0.039	-0.178	-0.008		17.349	18.067	16.631	-4.060	-4.997	-4.801	
000978	桂林旅游	0.11	9.10	2589700	23489736	-0.032	-0.023	-0.018	-0.020		9.151	9.447	8.854	0.812	0.377	-0.460	
000979	中弘股份	1.53	1.99	75467952	148865984	0.026	0.017	0.017			1.911	2.000	1.821	1.444	2.710	4.760	
000980	众泰汽车	-0.47	10.59	5514582	58344400	-0.501	-0.392	-0.219	-1.130		11.664	12.863	10.465	-2.546	-7.153	-10.406	
000981	银亿股份	-0.10	9.71	3769540	36503804	-0.037	-0.015	-0.043			9.818	10.055	9.580	-0.171	-1.120	-1.313	
000982	*ST 中绒	0.76	3.96	21970208	86961320	-0.780	-0.901	0.242			4.321	5.290	3.353	-1.493	-1.062	-14.709	
000983	西山煤电	0.49	10.25	56958368	579232512	0.561	0.467	0.189	1.394		9.364	10.787	7.941	-1.125	6.062	11.514	
000985	大庆华科	-1.24	26.27	2511821	65600620	0.557	0.301	0.511	1.188		24.493	26.773	22.214	2.932	5.140	8.196	
000987	越秀金控					0.243	0.179	0.129	0.641		11.931	12.640	11.221	4.598	6.375	8.399	
000988	华工科技	0.00	15.01	12477418	185973248	0.141	0.157	-0.032	0.552		14.750	15.308	14.193	2.202	1.499	2.120	
000989	九 芝 堂	0.05	18.63	707110	13166166	-0.030	0.038	-0.136	0.150		18.891	19.495	18.287	0.350	-0.529	-1.344	
000990	诚志股份	0.48	16.90	1887208	31692572	0.294	0.269	0.050	0.819		16.437	17.089	15.784	1.036	1.976	3.417	
000993	闽东电力	0.72	9.78	8931391	87110912	0.135	0.106	0.058	0.424		9.412	10.115	8.710	2.623	2.168	4.865	
000995	皇台酒业					0.342	0.349	-0.013	1.143		13.974	14.653	13.295	0.504	2.268	2.286	
000996	中国中期	0.32	12.35	5736882	70750664	-0.120	-0.062	-0.116	-0.227		12.566	13.685	11.446	2.136	-0.450	-1.812	
000997	新 大 陆	-1.15	21.43	14983487	321817792	0.086	0.230	-0.287	0.494		21.939	23.642	20.236	1.005	-0.641	-1.166	
000998	隆平高科	-0.09	23.13	7550075	174044160	0.472	0.516	-0.088	1.592		22.948	24.190	21.705	-0.772	-0.790	2.241	
000999	华润三九	-2.71	28.38	5040646	144875888	-0.415	-0.306	-0.219	-1.054		29.596	31.492	27.700	-1.126	-2.073	-4.922	
001696	宗申动力	1.26	7.25	13577688	98891136	-0.078	-0.052	-0.052	-0.136		7.382	7.815	6.948	1.422	0.000	-1.977	
001896	豫能控股	-1.06	6.56	6259979	41187332	-0.123	-0.090	-0.068	-0.229		6.859	7.397	6.320	0.408	-2.538	-4.437	
001979	招商蛇口	-2.50	19.49	38088264	750197120	-0.029	0.079	-0.217	0.212		20.306	21.225	19.388	-2.833	-3.519	-4.549	
002001	新 和 成	-0.87	19.46	9549912	186671136	0.202	0.225	-0.046	0.646		19.200	19.894	18.506	1.956	2.166	1.809	
002002	鸿达兴业	-0.84	8.28	24650456	202954640	0.152	0.125	0.054	0.402		7.985	8.416	7.555	1.595	2.581	4.238	
002003	伟星股份	-0.76	10.45	1577540	16491058	0.007	0.020	-0.026	0.026		10.549	10.752	10.346	-0.775	-1.104	-0.669	
002004	华邦健康	0.00	8.05	5728227	45976312	0.029	0.014	0.031	0.079		7.932	8.136	7.729	0.583	1.290	1.588	
002005	德豪润达	-0.85	4.65	5005600	23353332	-0.045	-0.046	0.002			4.726	4.861	4.591	-0.286	-0.976	-1.683	
002006	精功科技					-0.037	-0.054	0.033						1.065			
002007	华兰生物	1.28	28.40	11239102	320693056	-1.880	-1.692	-0.376	-5.001		31.184	37.676	24.693	0.584	-2.190	-11.408	
002008	大族激光	-2.86	36.31	18608230	685313920	0.985	1.089	-0.208	3.019		36.295	38.872	33.718	-2.296	-1.445	0.973	
002009	天奇股份	0.93	12.99	4730140	60754556	0.290	0.223	0.133	0.691		12.172	13.114	11.229	3.561	4.843	7.326	
002010	传化智联	-0.20	15.08	666525	9999055	-0.139	-0.096	-0.086	-0.356		15.462	16.016	14.907	-1.147	-2.426	-2.500	
002011	盾安环境	-0.50	9.89	23565296	235759456	-0.493	-0.416	-0.155	-1.319		10.625	12.142	9.107	1.644	-2.546	-7.986	
002012	凯恩股份																
002013	中航机电					-0.114	-0.056	-0.117									
002014	永新股份	-0.59	11.85	1034527	12273847	-0.211	-0.137	-0.147	-0.423		12.406	13.200	11.612	-0.462	-2.869	-4.752	
002015	霞客环保	-0.88	7.86	2560553	20030212	0.069	0.061	0.016	0.210		7.793	8.145	7.442	-0.695	-0.475	1.387	
002016	世荣兆业	-1.67	8.26	5031314	41812844	-0.266	-0.205	-0.123	-0.482		8.894	9.759	8.029	-2.075	-4.223	-8.514	
002017	东信和平	-0.68	10.18	1478673	15079703	-0.216	-0.107	-0.220	-0.376		10.913	11.996	9.831	-1.005	-4.090	-6.844	
002018	华信国际	-1.13	7.00	10121246	71288184	0.049	0.073	-0.047	0.236		7.037	7.524	6.550	0.382	-1.362	0.454	
002019	亿帆医药	2.76	17.88	36834876	658213248	0.412	0.295	0.233	0.923		16.501	17.646	15.357	6.092	8.347	9.271	
002020	京新药业	0.87	11.64	6067244	70990848	0.042	0.086	-0.087	0.241		11.708	12.230	11.187	1.335	0.338	-0.147	
002021	中捷资源	-0.32	6.18	3691662	22614852	-0.268	-0.228	-0.079	-0.636		6.653	7.338	5.967	-0.723	-4.037	-8.172	
002022	科华生物	0.12	16.14	1635100	26368660	-0.307	-0.201	-0.213	-0.649		16.992	17.935	16.049	-1.435	-3.690	-5.205	
002023	海特高新	-0.61	9.80	5679994	55764860	-0.187	-0.141	-0.092	-0.309		10.156	10.932	9.379	0.944	-1.877	-4.000	
002024	苏宁云商	0.67	10.57	26893820	284944032	-0.074	-0.000	-0.147	-0.011		10.922	11.441	10.403	-0.502	-2.001	-3.312	
002025	航天电器	-0.87	20.47	4858404	99576680	-0.554	-0.535	-0.039						1.580	0.228		
002026	山东威达					-0.233	-0.204	-0.058	-0.709		8.866	9.469	8.263	0.630	-2.554	-4.153	
002027	分众传媒	0.81	8.69	20247964	175733808	-0.188	-0.157	-0.063	-0.497		9.007	9.668	8.347	0.077	-0.950	-4.102	
002028	思源电气	-0.93	15.99	1526920	24484396	-0.060	-0.109	0.096	-0.266		15.934	16.502	15.365	-0.218	0.047	0.154	
002029	七 匹 狼	-0.86	9.27	4328201	40150096	-0.084	-0.059	-0.051	-0.184		9.502	9.812	9.191	-0.625	-1.636	-2.694	
002030	达安基因	2.02	20.19	10062960	202770912	-0.121	0.157	-0.557	0.594		21.226	23.430	19.022	1.009	-3.823	-4.483	
002031	巨轮智能	-0.65	3.06	8671670	26513214	-0.017	-0.012	-0.009	-0.043		3.101	3.189	3.012	0.054	-0.703	-1.449	
002032	苏 泊 尔	0.00	37.82	1953780	73771848	-0.262	-0.052	-0.419	-0.192		39.080	41.109	37.051	-1.373	-1.855	-4.239	
002033	丽江旅游	-0.20	9.81	2346325	22996682	-0.104	-0.068	-0.071	-0.198		10.046	10.542	9.550	0.290	-0.842	-2.683	
002034	美 欣 达	-1.86	45.81	238555	10964661	0.131	0.087	0.087	0.045		45.976	49.738	42.214	-1.282	-2.025	0.439	
002035	华帝股份	1.96	25.45	7217591	183463888	0.303	0.153	0.301	0.664		23.541	24.996	22.085	7.143	7.380	8.085	
002036	联创电子	1.25	15.44	3559335	54536992	-0.400	-0.268	-0.264	-0.825		16.287	17.841	14.733	0.206	-2.913	-5.650	
002037	久联发展	-2.96	13.78	3833724	53288464	0.179	0.165	0.028	0.534		13.657	14.247	13.067	0.048	0.854	1.355	
002038	双鹭药业	0.77	26.09	2557207	67019716	-0.291	0.066	-0.714	0.060		27.865	29.865	25.865	-2.058	-4.706	-6.719	
002039	黔源电力	0.06	16.36	1279885	20913882	0.557	0.507	0.098	1.523		15.589	17.178	13.999	0.031	1.212	6.508	
002040	南 京 港	-0.40	17.27	5664844	98923216	-0.228	-0.183	-0.089	-0.559		17.624	18.855	16.393	0.837	-1.371	-1.949	
002041	登海种业	-1.85	12.75	2354639	30223286	-0.081	-0.022	-0.119	-0.093		13.156	13.960	12.352	-0.131	-1.646	-2.962	
002042	华孚色纺	-0.29	10.46	3475698	36488424	-0.050	-0.009	-0.081	0.022		10.609	11.310	9.909	1.439	-0.578	-1.379	
002043	兔 宝 宝	-1.45	14.23	4653995	66474184	0.019	0.060	-0.082	0.284		14.491	15.204	13.777	-1.602	-2.289	-1.161	
002044	美年健康	0.25	16.18	3132293	50580856	0.041	0.161	-0.241	0.449		16.473	17.480	15.466	1.782	-1.110	-1.554	
002045	国光电器	0.13	14.88	4299539	63906260	-0.463	-0.386	-0.155	-1.297		15.660	17.351	13.969	0.859	-2.840	-5.790	
002046	轴研科技	-1.29	9.97	4126142	41448832	-0.202	-0.106	-0.193	-0.335		10.705	11.902	9.509	-0.350	-3.446	-6.851	
002047	宝鹰股份	0.00	7.83	9292743	72730816	-0.116	-0.038	-0.155	-0.065		8.280	9.163	7.396	0.428	-2.298	-5.234	
002048	宁波华翔	-0.58	20.41	5670072	115170760	-0.141	-0.172	0.061	-0.384		20.355	21.308	19.403	1.299	1.812	-0.173	
002049	紫光国芯	0.68	25.14	6750594	170415584	-0.715	-0.441	-0.549						0.795			
002050	三花智控	0.42	16.91	10907453	183165600	0.506	0.543	-0.074	1.511		16.546	17.556	15.536	0.168	2.247	2.744	
002051	中工国际	-3.07	22.08	11686198	258422144	0.439	0.253	0.371	0.904		21.304	23.105	19.503	-2.214	2.274	3.912	
002052	同洲电子	-0.50	6.02	4434830	26609468	-0.135	-0.088	-0.094	-0.237		6.337	6.950	5.723	0.473	-2.720	-5.178	
002053	云南能投					0.012	-0.114	0.250			12.429	13.121	11.736	3.195	4.292	5.697	
002054	德美化工	-2.00	15.19	4163500	63680180	-0.079	0.004	-0.166	-0.109		15.651	16.221	15.082	-1.139	-2.862	-3.264	
002055	得润电子	-1.21	21.23	5033409	107531488	0.033	0.264	-0.462	0.793		22.144	24.111	20.177	-0.031	-2.908	-3.626	
002056	横店东磁	4.35	8.64	88321832	756970752	0.255	0.235	0.039	0.763		7.997	8.639	7.355	5.109	6.088	8.919	
002057	中钢天源	3.98	14.64	13953107	201397296	0.414	0.370	0.088	1.107		13.555	14.652	12.458	5.172	5.812	9.359	
002058	威 尔 泰	-0.88	20.38	262984	5385591	-0.623	-0.504	-0.237	-1.528		21.628	23.416	19.841	-0.440	-3.992	-6.175	
002059	云南旅游	1.64	9.31	1796403	16525968	-0.147	-0.084	-0.124	-0.328		9.686	10.419	8.952	0.721	-1.750	-3.839	
002060	粤 水 电	-1.25	3.94	9394216	37100384	-0.077	-0.066	-0.021	-0.193		4.083	4.308	3.859	-0.631	-1.827	-4.156	
002061	江山化工	-1.33	11.16	36020592	396000192	0.610	0.471	0.279	1.446		9.826	11.126	8.526	5.002	12.114	15.973	
002062	宏润建设	1.91	5.88	8455403	50016940	-0.025	-0.022	-0.007	-0.036		5.847	6.126	5.568	2.172	2.083	0.541	
002063	远光软件	-0.20	10.10	3616058	36463580	-0.090	-0.062	-0.055	-0.172		10.303	10.712	9.894	0.017	-1.037	-2.088	
002064	华峰氨纶	-1.15	5.14	20434908	105020088	0.046	0.022	0.048	0.075		4.947	5.166	4.728	2.322	3.213	4.233	
002065	东华软件	0.10	9.80	10381312	101567408	-0.188	-0.108	-0.161	-0.408		10.406	11.254	9.559	-1.193	-3.297	-5.803	
002066	瑞泰科技	0.07	14.13	12799830	181706032	-0.216	-0.259	0.087	-0.745		13.747	15.144	12.349	7.032	5.108	2.305	
002067	景兴纸业	-1.59	6.18	26635000	164812576	0.110	0.115	-0.010	0.328		6.120	6.476	5.763	-0.376	0.013	2.128	
002068	黑猫股份	4.67	10.54	38531344	396981952	0.636	0.521	0.231	1.657		9.069	10.623	7.515	4.980	10.261	18.805	
002069	獐子岛	0.33	9.04	2427900	21888414	-0.067	-0.052	-0.029	-0.148		9.111	9.535	8.687	1.402	0.259	-0.882	
002070	*ST众和																
002071	长城影视	-0.73	9.47	5302011	50331040	-0.126	-0.100	-0.052	-0.267		9.806	10.123	9.488	-2.051	-2.564	-3.756	
002072	凯瑞德					0.587	0.832	-0.490			31.653	33.684	29.621	0.032	-1.441	0.044	
002073	软控股份	-2.46	8.71	17071400	149514896	0.037	-0.015	0.104	-0.018		8.477	9.008	7.946	2.591	3.087	3.097	
002074	国轩高科	-0.39	33.20	11980846	400398016	0.701	0.747	-0.091	2.452		32.540	34.594	30.486	0.989	1.622	2.622	
002075	沙钢股份																
002076	雪 莱 特																
002077	大港股份	-1.87	8.94	2640800	23766324	-0.685	-0.524	-0.322	-1.718		10.380	12.382	8.379	-1.524	-8.472	-15.381	
002078	太阳纸业	-2.63	8.16	34399516	282107008	0.310	0.288	0.045	0.855		7.840	8.538	7.142	-1.051	1.493	5.631	
002079	苏州固锝	-0.70	7.05	3805244	26928482	-0.099	-0.054	-0.090	-0.171		7.341	7.911	6.771	0.118	-2.253	-3.924	
002080	中材科技	-1.86	19.55	3233768	63765032	0.227	0.369	-0.283	1.180		19.982	20.782	19.182	-0.593	-1.685	-1.901	
002081	金 螳 螂	-0.92	10.76	10147699	109271064	0.052	0.068	-0.033	0.198		10.769	11.249	10.288	0.891	1.152	-0.240	
002082	栋梁新材	-2.15	15.45	3295300	51476008	-0.319	-0.322	0.007			16.001	16.968	15.035	-3.064	-2.169		
002083	孚日股份	1.69	7.82	17957180	140043808	0.040	0.037	0.006	0.112		7.582	7.894	7.271	4.406	3.955	3.433	
002084	海鸥卫浴	0.24	8.29	1699030	14036467	-0.176	-0.132	-0.089	-0.393		8.647	9.333	7.961	0.688	-1.893	-4.125	
002085	万丰奥威	4.16	16.77	3564631	59297268	-0.081	0.096	-0.353	0.199		17.552	19.330	15.774	0.249	-1.334	-3.961	
002086	东方海洋	-0.18	10.80	7471800	80624568	-0.325	-0.145	-0.361	-0.467		11.844	13.247	10.440	-0.400	-6.073	-9.437	
002087	新野纺织	0.17	5.83	6052953	35046920	0.006	-0.009	0.030	0.004		5.721	5.875	5.568	1.421	1.553	1.819	
002088	鲁阳节能	0.67	11.94	3419586	40382060	0.096	0.121	-0.051	0.366		11.713	12.406	11.020	4.401	3.466	2.544	
002089	新 海 宜	-1.01	6.83	7146549	48704044	0.067	0.132	-0.131	0.405		7.023	7.524	6.523	-0.630	-3.052	-2.032	
002090	金智科技	-1.04	21.02	1106250	23345748	-0.556	-0.339	-0.435	-1.137		22.707	25.454	19.959	-0.403	-3.931	-7.543	
002091	江苏国泰	-1.71	10.35	20023824	206740720	0.167	0.096	0.141	0.298		9.909	10.645	9.173	1.670	3.630	4.868	
002092	中泰化学	2.53	16.24	89124456	1405173632	0.923	0.625	0.596	1.999		13.501	15.823	11.179	8.351	15.478	22.740	
002093	国脉科技	-0.96	8.27	4686837	38579496	-0.143	-0.101	-0.084	-0.285		8.615	9.234	7.995	0.060	-1.898	-4.241	
002094	青岛金王	0.59	20.59	3788218	77642440	-0.364	-0.380	0.031	-1.251		20.976	22.770	19.183	1.838	0.321	-1.587	
002095	生 意 宝	-0.06	31.11	827561	25700608	-0.757	-0.532	-0.449	-1.796		32.764	35.905	29.624	0.247	-1.735	-5.702	
002096	南岭民爆	-0.32	9.33	1431286	13389547	-0.359	-0.262	-0.193	-0.807		10.111	11.266	8.957	-0.374	-4.925	-8.357	
002097	山河智能	-0.95	8.35	7058036	59194932	-0.050	0.001	-0.101	-0.007		8.618	9.160	8.076	0.140	-1.649	-3.090	
002098	浔兴股份	-0.28	14.07	6859320	97318544	-0.003	-0.001	-0.005									
002099	海翔药业	-3.32	7.28	14190129	105003488	0.189	0.155	0.069	0.556		7.021	7.707	6.335	-1.109	0.149	4.473	
002100	天康生物	0.87	8.10	3161872	25447276	0.009	0.004	0.010	0.031		8.004	8.188	7.820	1.461	1.642	1.229	
002101	广东鸿图	4.19	23.62	3492494	80729672	-0.009	0.095	-0.208	0.323		23.395	25.223	21.566	4.436	3.355	0.757	
002102	冠福股份	-0.25	3.93	7693900	30098390	-0.073	-0.063	-0.020	-0.137		4.055	4.263	3.847	-0.254	-1.318	-4.029	
002103	广博股份	-1.14	11.24	1469317	16517643	-0.534	-0.378	-0.312	-1.140		12.589	14.315	10.863	-2.317	-7.024	-11.650	
002104	恒宝股份	-0.57	8.77	6783890	59543744	-0.160	-0.077	-0.164	-0.273		9.232	10.126	8.338	0.670	-2.628	-4.855	
002105	信隆健康	-0.39	7.75	2509114	19477036	-0.136	-0.106	-0.061	-0.260		7.999	8.516	7.483	0.345	-1.629	-3.346	
002106	莱宝高科	-1.66	10.65	12558457	134495904	0.163	0.131	0.064	0.428		10.356	10.807	9.906	0.964	1.841	3.478	
002107	沃华医药	0.09	11.41	1078212	12290129	-0.295	-0.222	-0.144	-0.678		12.050	13.096	11.005	0.058	-2.914	-5.422	
002108	沧州明珠	1.56	15.62	77850528	1206426112	0.399	0.256	0.286	0.869		14.243	15.699	12.787	5.803	7.293	10.581	
002109	兴化股份	-2.12	7.40	7729740	57689364	-0.378	-0.331	-0.095	-1.055		7.953	8.874	7.032	-0.247	-5.542	-7.803	
002110	三钢闽光					0.515	0.189	0.653			13.115	15.005	11.224	10.841	16.503	20.261	
002111	威海广泰	-0.79	16.40	3464161	56813400	-0.392	-0.279	-0.226	-0.829		17.344	18.880	15.809	0.051	-2.978	-5.609	
002112	三变科技	1.30	16.39	675857	11050571	0.169	0.201	-0.065	0.544		16.358	17.442	15.273	-0.324	1.497	0.183	
002113	天润数娱	6.39	14.16	49048672	686320576	-1.046	-0.842	-0.408			15.361	18.787	11.935	7.273	-1.615		
002114	罗平锌电	2.76	20.88	10270003	210725824	0.334	0.388	-0.106	1.069		20.465	21.677	19.252	1.565	1.240	3.179	
002115	三维通信	0.45	8.88	3466008	30759844	-0.378	-0.274	-0.208			9.642	10.948	8.337	0.547	-4.121	-9.036	
002116	中国海诚	-0.59	11.83	2390622	28373486	-0.091	-0.075	-0.031	-0.193		12.011	12.548	11.474	0.538	-0.148	-1.710	
002117	东港股份	-0.52	22.78	1951514	44457056	-0.569	-0.242	-0.654	-0.835		25.082	27.510	22.654	-3.201	-7.169	-8.985	
002118	紫鑫药业	0.61	6.60	5321180	35115724	-0.023	0.007	-0.061	0.011		6.715	7.009	6.422	0.431	-0.938	-1.572	
002119	康强电子	0.48	16.62	736977	12187236	-0.234	-0.145	-0.178	-0.428		17.208	18.243	16.173	0.080	-1.947	-3.424	
002120	韵达股份	0.23	39.88	390419	15537249	-0.210	0.075	-0.570	0.226		41.242	43.806	38.678	-0.321	-1.224	-3.315	
002121	科陆电子	-0.78	8.93	7791715	69347512	0.035	0.022	0.025	0.099		8.797	9.123	8.472	1.285	0.990	1.878	
002122	天马股份	-1.78	10.50	15684924	163100624	-0.015	-0.003	-0.024									
002123	梦网荣信	-0.67	10.41	5153670	53546596	-0.315	-0.281	-0.068	-0.787		10.755	11.838	9.671	2.933	-1.053	-3.760	
002124	天邦股份	-1.20	8.21	2591662	21297558	-0.051	0.022	-0.146	0.090		8.635	9.190	8.081	-1.480	-3.648	-4.452	
002125	湘潭电化	-1.37	11.51	7579900	87366128	0.347	0.265	0.164	0.993		10.921	12.005	9.837	-0.975	2.600	6.628	
002126	银轮股份	-0.66	10.61	26676600	289239104	0.174	0.153	0.042	0.482		10.217	10.794	9.640	2.760	3.420	4.519	
002127	南极电商	-1.77	12.76	6267747	80362760	0.136	0.133	0.006	0.383		12.679	13.228	12.131	-0.468	0.644	0.420	
002128	露天煤业																
002129	中环股份																
002130	沃尔核材	3.22	6.73	34829628	234239568	0.011	-0.024	0.070	-0.077		6.413	6.714	6.112	4.829	5.638	4.517	
002131	利欧股份	0.00	3.08	33179784	102315232	-0.104	-0.089	-0.029	-0.271		3.250	3.484	3.016	-0.912	-3.297	-6.145	
002132	恒星科技	-0.21	4.74	4567185	21577770	0.020	0.030	-0.020	0.093		4.740	4.926	4.555	0.958	0.300	0.229	
002133	广宇集团	-0.19	5.27	5622026	29677078	-0.102	-0.081	-0.043	-0.242		5.451	5.831	5.072	0.669	-1.786	-3.605	
002134	*ST普林	3.99	9.13	5226868	47235936	-0.767	-0.949	0.364			9.066	9.610	8.521	4.046	2.011	-0.219	
002135	东南网架	1.67	7.30	11621410	84992576	-0.230	-0.195	-0.069	-0.664		7.534	8.343	6.724	2.817	0.355	-4.539	
002136	安 纳 达	-3.16	18.10	8939577	162532736	0.574	0.593	-0.038	1.813		17.905	18.910	16.899	-1.559	0.286	2.550	
002137	麦达数字	-0.13	7.78	2786102	21641820	-0.433	-0.357	-0.153	-1.049		8.619	9.803	7.435	-0.913	-6.180	-10.437	
002138	顺络电子	-1.97	18.38	6647114	123092776	0.046	0.061	-0.030	0.123		18.688	19.397	17.980	-1.298	-0.841	-1.525	
002139	拓邦股份	-0.68	10.18	12637834	129936624	-0.028	0.049	-0.153	0.064		10.503	11.282	9.725	0.477	-0.852	-2.832	
002140	东华科技	-2.17	12.18	3383584	41410824	-0.366	-0.357	-0.017	-1.006		12.642	13.580	11.703	-0.150	-1.589	-4.639	
002141	贤丰控股																
002142	宁波银行	-1.12	15.90	29815472	479856096	0.590	0.586	0.008	1.723		15.422	16.779	14.065	-1.497	0.575	4.893	
002143	印纪传媒																
002144	宏达高科	-0.06	15.86	1334859	21239800	-0.343	-0.240	-0.206	-0.692		16.604	17.882	15.327	0.274	-2.645	-4.883	
002145	中核钛白	-2.08	6.58	51382904	337878624	0.193	0.165	0.055	0.496		6.342	6.801	5.883	-0.554	1.910	5.105	
002146	荣盛发展	-2.22	10.13	38516172	392551168	-0.021	-0.089	0.138	-0.240		9.853	10.516	9.190	2.999	4.004	2.513	
002147	新光圆成	-0.07	15.16	1890297	28638638	-0.085	-0.077	-0.017	-0.211		15.290	15.691	14.889	0.231	0.005	-1.061	
002148	北纬通信	-1.35	10.20	17532560	178336256	-0.014	0.083	-0.194	0.164		10.669	11.501	9.837	-0.293	-2.780	-3.516	
002149	西部材料	1.67	10.98	8014262	87809096	-0.281	-0.176	-0.211	-0.498		11.544	12.790	10.298	1.058	-4.494	-5.089	
002150	通润装备	1.42	10.70	2554173	27141386	-0.327	-0.235	-0.184	-0.670		11.256	12.562	9.950	2.294	-1.398	-5.467	
002151	北斗星通	-0.68	26.34	2651398	70060968	-0.504	-0.343	-0.323			27.452	29.393	25.512	0.509	-2.390	-4.234	
002152	广电运通	-0.26	7.79	6790390	53001592	-0.099	-0.053	-0.090	-0.178		8.091	8.697	7.485	0.129	-1.194	-3.985	
002153	石基信息	0.50	21.90	5019204	108495016	0.052	0.175	-0.245	0.480		22.430	23.291	21.569	-0.793	-1.140	-2.739	
002154	报 喜 鸟	-1.25	3.95	11039000	43952796	0.064	0.052	0.023	0.179		3.872	4.135	3.608	-1.945	0.042	2.631	
002155	湖南黄金	-0.96	10.27	20041232	204402912	0.221	0.186	0.070	0.618		9.949	10.541	9.357	-0.307	1.532	4.154	
002156	通富微电	-0.75	9.32	3416612	31938466	-0.103	-0.031	-0.145	-0.130		9.825	10.522	9.128	-1.219	-3.586	-4.918	
002157	正邦科技	0.22	4.56	12347343	56167960	-0.007	-0.001	-0.012	0.025		4.560	4.661	4.459	0.997	0.404	-0.027	
002158	汉钟精机	-1.08	15.62	24381116	384663552	-0.565	-0.176	-0.777	-0.761		18.019	20.921	15.117	-3.590	-12.012	-13.451	
002159	三特索道	0.09	22.68	622400	14061245	-0.271	-0.158	-0.226	-0.477		23.536	24.728	22.345	-0.795	-2.154	-3.946	
