历史行情.指标排序沪深Ａ股 日期:2017-07-24,一 指标:MACD(12,26,9)   DMA(10,50,10)   BOLL(20)   BIAS(6,12,24)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  DIF	  DIFMA	  BOLL	  UB	  LB	  BIAS1	  BIAS2	  BIAS3	
000528	柳 工	-1.27	9.30	37606644	356615616	0.271	0.229	0.084	0.742	0.619	8.864	9.440	8.288	1.014	3.057	6.154	
000529	广弘控股	1.10	8.27	2311075	18939074	-0.290	-0.191	-0.197	-0.535	-0.267	8.910	9.896	7.925	0.649	-5.880	-7.378	
000530	大冷股份	0.42	7.18	7355320	52111748	0.026	0.073	-0.095	0.306	0.405	7.326	7.779	6.872	0.678	-2.501	-1.711	
000531	穗恒运Ａ					-0.178	-0.088	-0.179	-0.152	0.035	9.415	10.108	8.723	0.298	-3.229	-4.880	
000532	华金资本	1.52	12.69	4770908	60139468	-0.516	-0.383	-0.265	-1.019	-0.421	13.644	15.433	11.855	2.023	-3.443	-7.888	
000533	万 家 乐	-2.06	10.46	2527719	26582372	0.062	0.132	-0.140	0.350	0.574	10.866	11.470	10.261	-2.577	-4.051	-2.701	
000534	万泽股份	1.17	11.23	1785261	19811678	-0.372	-0.362	-0.020	-1.023	-0.780	11.507	12.490	10.525	2.557	0.208	-4.102	
000536	华映科技	0.19	5.38	6116906	32781006	-0.136	-0.097	-0.079	-0.241	-0.094	5.665	6.136	5.193	0.812	-2.800	-5.247	
000537	广宇发展	0.13	7.67	3544319	27252168	-0.169	-0.142	-0.054	-0.380	-0.104	7.852	8.568	7.135	3.532	0.174	-2.850	
000538	云南白药	-0.36	90.52	2561979	233155072	-0.226	-0.217	-0.018	-0.640	-0.083	90.641	94.055	87.227	0.563	0.643	-0.826	
000539	粤电力Ａ	1.11	5.45	8308529	45293068	0.028	0.015	0.028	0.058	0.045	5.328	5.431	5.225	1.553	2.012	2.420	
000540	中天金融	-0.99	8.03	267759968	2222669056	0.389	0.250	0.279	0.794	0.482	7.021	8.094	5.948	3.814	10.963	15.783	
000541	佛山照明	0.79	8.97	4837663	43183056	-0.057	-0.029	-0.056	-0.031	0.084	9.102	9.385	8.819	0.636	-1.166	-1.487	
000543	皖能电力	3.06	5.73	16661466	95093168	-0.047	-0.036	-0.020	-0.059	0.053	5.718	6.042	5.394	3.430	1.897	0.044	
000544	中原环保	0.84	20.47	5011972	100531080	0.010	0.175	-0.330	0.368	1.130	20.984	22.235	19.734	0.680	-2.112	-2.314	
000545	金浦钛业	0.95	6.40	46867772	298469408	0.172	0.148	0.048	0.485	0.419	6.057	6.493	5.621	3.254	3.393	7.240	
000546	金圆股份	-0.44	11.20	12675146	142877072	0.152	0.135	0.033	0.507	0.546	11.016	11.672	10.361	2.128	1.633	2.271	
000547	航天发展	2.35	10.02	16666736	164804208	-0.194	-0.171	-0.047	-0.276	-0.116	10.170	10.935	9.404	3.637	0.602	-1.741	
000548	湖南投资	3.25	8.27	18105804	149118256	0.172	0.096	0.153	0.431	0.207	7.614	8.272	6.955	4.309	6.128	9.482	
000550	江铃汽车	-0.09	21.85	6899919	155216144	0.287	0.179	0.215	0.981	0.870	20.789	21.825	19.754	3.432	3.681	5.683	
000551	创元科技	3.69	9.00	14028031	125556648	-0.276	-0.247	-0.058	-0.611	-0.336	9.132	9.940	8.323	4.489	1.067	-2.725	
000552	靖远煤电	-1.26	3.92	35432912	140697136	0.116	0.087	0.057	0.284	0.212	3.707	4.020	3.394	0.685	3.430	6.946	
000553	沙隆达Ａ	4.44	14.36	10113241	143189680	0.148	0.188	-0.080	0.693	0.939	13.925	14.958	12.892	4.984	2.158	4.212	
000554	泰山石油	1.85	8.27	12644670	103218600	-0.149	-0.185	0.071	-0.444	-0.542	8.197	8.632	7.762	3.742	1.493	1.049	
000555	神州信息					-0.057	-0.138	0.163	-0.296	-0.566	16.587	17.136	16.038	-0.199	-0.020	1.269	
000557	西部创业					-0.212	-0.106	-0.211	-0.391	-0.008	6.443	7.682	5.204	1.597	-3.530	-9.840	
000558	莱茵体育	-1.19	6.63	8655650	57276140	-0.287	-0.211	-0.154	-0.511	-0.137	7.207	8.155	6.258	1.041	-4.075	-9.519	
000559	万向钱潮	-0.20	10.11	11189270	112707544	0.022	0.085	-0.127	0.229	0.531	10.350	10.966	9.734	1.100	-0.337	-1.709	
000560	昆百大Ａ	-1.65	8.96	5815014	52497636	-0.041	-0.062	0.041	-0.053	-0.066	8.804	9.239	8.369	3.704	1.915	1.597	
000561	烽火电子	3.19	10.03	5738811	56481052	-0.141	-0.092	-0.098	-0.084	0.180	10.118	10.951	9.284	4.552	0.359	-1.125	
000563	陕国投Ａ	2.37	6.04	130559944	787127552	0.213	0.125	0.175	0.456	0.190	5.410	6.021	4.798	3.810	8.943	13.312	
000564	供销大集	1.01	6.98	8156020	56504340	0.102	0.035	0.134	0.181	-0.041	6.637	7.157	6.117	-0.214	3.267	5.578	
000565	渝三峡Ａ	5.28	10.56	20313104	210015504	0.032	0.018	0.027	0.189	0.161	10.084	10.746	9.422	6.595	4.771	5.210	
000566	海南海药	-0.23	13.30	2858298	37837500	0.037	0.034	0.007	0.117	0.053	13.243	13.551	12.936	0.239	-0.219	0.564	
000567	海德股份	5.95	29.01	8051221	227762304	0.765	0.635	0.260	2.290	1.949	26.916	28.409	25.422	4.666	6.782	9.103	
000568	泸州老窖	2.36	52.59	10318694	548339520	0.654	0.382	0.543	1.141	0.933	49.621	52.405	46.838	4.580	6.155	5.641	
000570	苏常柴Ａ	0.66	7.65	7354013	56076336	0.141	0.073	0.136	0.311	0.134	7.179	7.637	6.721	3.169	5.094	7.262	
000571	新大洲Ａ					0.035	-0.026	0.122	-0.046	-0.164	7.615	7.945	7.285	4.242	5.737	6.308	
000572	海马汽车	1.23	4.92	7708340	37749976	-0.083	-0.058	-0.051	-0.153	-0.039	5.069	5.385	4.752	1.618	-1.698	-3.102	
000573	粤宏远Ａ	0.32	6.34	6176304	38997344	-0.087	-0.097	0.020	-0.166	-0.086	6.319	6.646	5.991	3.062	1.752	-0.098	
000576	广东甘化	-0.06	16.69	1584300	26290642	-0.060	-0.093	0.066	-0.314	-0.282	16.590	16.929	16.250	0.522	1.075	0.308	
000581	威孚高科	-0.85	26.77	20789392	559103552	0.737	0.683	0.107	2.195	2.262	25.553	26.750	24.356	3.506	4.717	5.755	
000582	北部湾港	1.99	12.32	11468991	140119872	0.061	-0.040	0.201	0.108	-0.473	11.741	12.529	10.953	2.752	3.197	5.352	
000584	友利控股	0.00	12.96	4771402	61579132	0.122	0.189	-0.134	0.568	0.820	13.069	13.393	12.744	0.271	-0.575	-0.791	
000585	东北电气	-1.27	5.46	10233419	55721588	-0.141	-0.210	0.138	-0.595	-0.750	5.295	5.595	4.996	1.993	3.671	1.503	
000586	汇源通信	-1.24	21.43	1248750	27131512	0.729	0.757	-0.056	2.170	1.959	21.008	22.969	19.048	-1.735	-1.203	3.756	
000587	金洲慈航	-0.74	8.02	16156598	128852872	0.183	0.138	0.090	0.431	0.288	7.677	8.257	7.098	-0.207	1.949	4.939	
000589	黔轮胎Ａ	3.65	5.96	43296168	256487248	0.042	0.024	0.036	0.120	0.140	5.607	5.901	5.312	7.226	6.003	6.778	
000590	启迪古汉	-0.91	16.33	1008402	16495441	-0.096	-0.182	0.172	-0.292	-0.403	16.024	16.475	15.574	1.271	2.158	1.151	
000591	太阳能	0.57	5.29	14411313	75759448	-0.045	-0.045	0.000	-0.113	-0.110	5.332	5.655	5.010	0.284	-1.734	-0.696	
000592	平潭发展	3.17	5.53	49742476	276680672	-0.042	-0.037	-0.011	-0.069	0.077	5.416	5.795	5.036	5.871	3.834	1.608	
000593	大通燃气	0.49	8.25	2194800	18056250	-0.152	-0.087	-0.129	-0.229	-0.014	8.668	9.300	8.036	0.487	-3.556	-4.785	
000595	*ST宝实	-2.10	4.66	14634535	68450184	0.026	0.036	-0.021	0.265	0.227	4.785	4.965	4.604	-1.306	-2.646	-1.384	
000596	古井贡酒	0.47	49.06	3634290	180414592	-0.301	-0.292	-0.019	-0.588	-0.045	48.977	51.635	46.318	2.361	1.849	-0.281	
000597	东北制药	1.44	11.27	10734414	120299912	0.054	0.116	-0.125	0.474	0.554	11.363	12.128	10.597	1.730	-1.543	-0.151	
000598	兴蓉环境	1.05	5.76	29564718	169994416	0.021	0.023	-0.004	0.091	0.124	5.692	5.848	5.536	1.797	0.994	1.520	
000599	青岛双星	0.45	6.64	8648997	56964384	-0.077	-0.060	-0.033	-0.093	0.007	6.729	7.046	6.413	1.685	-0.661	-1.557	
000600	建投能源	1.25	10.53	22011530	230914704	-0.675	-0.528	-0.294	-1.677	-1.045	11.719	13.699	9.740	0.943	-5.213	-12.759	
000601	韶能股份	1.51	7.38	7877855	57906448	0.083	0.044	0.078	0.271	0.169	7.035	7.317	6.753	3.217	4.164	4.941	
000603	盛达矿业	1.24	14.68	11869654	174792768	0.321	0.226	0.189	0.775	0.751	13.760	14.793	12.727	5.032	5.586	7.816	
000605	渤海股份	2.47	26.59	17767512	469807232	-1.145	-0.917	-0.456	-3.029	-2.017	28.204	31.945	24.462	3.342	-1.981	-6.818	
000606	神州易桥					-0.029	-0.007	-0.044	-0.023	0.037	10.354	10.798	9.911	0.808	-0.537	-0.678	
